BGC_ID,BGC_cluster_ID,BGC_Prediction,BiG-SCAPE_class
T1900044743_TS20190209_bin.48.fa.c00016_T190004...region001, T1900044743_TS20190209_bin.48_T1900044743_TS20190209_bin.48_contig_000016,RRE-containing,RiPPs
T1900044743_TS20190209_bin.48.fa.c00242_T190004...region001, T1900044743_TS20190209_bin.48_T1900044743_TS20190209_bin.48_contig_000242,RRE-containing,RiPPs
T1900044743_TS20190209_bin.48.fa.c00249_T190004...region001, T1900044743_TS20190209_bin.48_T1900044743_TS20190209_bin.48_contig_000249,cyclic-lactone-autoinducer,RiPPs
T1900044743_TS20190209_bin.51.fa.c00146_T190004...region001, T1900044743_TS20190209_bin.51_T1900044743_TS20190209_bin.51_contig_000146,RRE-containing,RiPPs
T1900044743_TS20190209_bin.51.fa.c00170_T190004...region001, T1900044743_TS20190209_bin.51_T1900044743_TS20190209_bin.51_contig_000170,RRE-containing.lassopeptide,RiPPs
T1900044743_TS20190209_bin.77.fa.c00229_T190004...region001, T1900044743_TS20190209_bin.77_T1900044743_TS20190209_bin.77_contig_000229,ranthipeptide,RiPPs
T1900044743_TS20190209_bin.77.fa.c00358_T190004...region001, T1900044743_TS20190209_bin.77_T1900044743_TS20190209_bin.77_contig_000358,RRE-containing,RiPPs
T1900044744_TS20190210_bin.15.fa.c00121_T190004...region001, T1900044744_TS20190210_bin.15_T1900044744_TS20190210_bin.15_contig_000121,RRE-containing,RiPPs
T1900044744_TS20190210_bin.159.fa.c00003_T190004...region001, T1900044744_TS20190210_bin.159_T1900044744_TS20190210_bin.159_contig_000003,arylpolyene,Others
T1900044744_TS20190210_bin.189.fa.c00037_T190004...region001, T1900044744_TS20190210_bin.189_T1900044744_TS20190210_bin.189_contig_000037,RRE-containing,RiPPs
T1900044744_TS20190210_bin.209.fa.c00031_T190004...region001, T1900044744_TS20190210_bin.209_T1900044744_TS20190210_bin.209_contig_000031,RRE-containing,RiPPs
T1900044744_TS20190210_bin.209.fa.c00078_T190004...region001, T1900044744_TS20190210_bin.209_T1900044744_TS20190210_bin.209_contig_000078,ranthipeptide,RiPPs
T1900044744_TS20190210_bin.209.fa.c00143_T190004...region001, T1900044744_TS20190210_bin.209_T1900044744_TS20190210_bin.209_contig_000143,betalactone,Others
T1900044744_TS20190210_bin.209.fa.c00157_T190004...region001, T1900044744_TS20190210_bin.209_T1900044744_TS20190210_bin.209_contig_000157,ranthipeptide,RiPPs
T1900044744_TS20190210_bin.209.fa.c00169_T190004...region001, T1900044744_TS20190210_bin.209_T1900044744_TS20190210_bin.209_contig_000169,cyclic-lactone-autoinducer,RiPPs
T1900044744_TS20190210_bin.22.fa.c00162_T190004...region001, T1900044744_TS20190210_bin.22_T1900044744_TS20190210_bin.22_contig_000162,ranthipeptide,RiPPs
T1900044744_TS20190210_bin.22.fa.c00168_T190004...region001, T1900044744_TS20190210_bin.22_T1900044744_TS20190210_bin.22_contig_000168,ranthipeptide,RiPPs
T1900044744_TS20190210_bin.22.fa.c00399_T190004...region001, T1900044744_TS20190210_bin.22_T1900044744_TS20190210_bin.22_contig_000399,betalactone,Others
T1900044744_TS20190210_bin.221.fa.c00006_T190004...region001, T1900044744_TS20190210_bin.221_T1900044744_TS20190210_bin.221_contig_000006,NRPS-like,NRPS
T1900044744_TS20190210_bin.221.fa.c00007_T190004...region001, T1900044744_TS20190210_bin.221_T1900044744_TS20190210_bin.221_contig_000007,betalactone,Others
T1900044744_TS20190210_bin.221.fa.c00044_T190004...region001, T1900044744_TS20190210_bin.221_T1900044744_TS20190210_bin.221_contig_000044,RRE-containing,RiPPs
T1900044744_TS20190210_bin.221.fa.c00057_T190004...region001, T1900044744_TS20190210_bin.221_T1900044744_TS20190210_bin.221_contig_000057,betalactone,Others
T1900044744_TS20190210_bin.24.fa.c00005_T190004...region001, T1900044744_TS20190210_bin.24_T1900044744_TS20190210_bin.24_contig_000005,terpene,Terpene
T1900044744_TS20190210_bin.24.fa.c00005_T190004...region002, T1900044744_TS20190210_bin.24_T1900044744_TS20190210_bin.24_contig_000005,T1PKS,PKSI
T1900044744_TS20190210_bin.24.fa.c00006_T190004...region001, T1900044744_TS20190210_bin.24_T1900044744_TS20190210_bin.24_contig_000006,terpene,Terpene
T1900044744_TS20190210_bin.250.fa.c00005_T190004...region001, T1900044744_TS20190210_bin.250_T1900044744_TS20190210_bin.250_contig_000005,RRE-containing,RiPPs
T1900044744_TS20190210_bin.250.fa.c00047_T190004...region001, T1900044744_TS20190210_bin.250_T1900044744_TS20190210_bin.250_contig_000047,betalactone,Others
T1900044744_TS20190210_bin.252.fa.c00233_T190004...region001, T1900044744_TS20190210_bin.252_T1900044744_TS20190210_bin.252_contig_000233,RRE-containing,RiPPs
T1900044744_TS20190210_bin.252.fa.c00341_T190004...region001, T1900044744_TS20190210_bin.252_T1900044744_TS20190210_bin.252_contig_000341,ranthipeptide,RiPPs
T1900044744_TS20190210_bin.270.fa.c00172_T190004...region001, T1900044744_TS20190210_bin.270_T1900044744_TS20190210_bin.270_contig_000172,NRPS-like,NRPS
T1900044744_TS20190210_bin.270.fa.c00188_T190004...region001, T1900044744_TS20190210_bin.270_T1900044744_TS20190210_bin.270_contig_000188,ranthipeptide,RiPPs
T1900044744_TS20190210_bin.270.fa.c00364_T190004...region001, T1900044744_TS20190210_bin.270_T1900044744_TS20190210_bin.270_contig_000364,RRE-containing,RiPPs
T1900044744_TS20190210_bin.294.fa.c00044_T190004...region001, T1900044744_TS20190210_bin.294_T1900044744_TS20190210_bin.294_contig_000044,betalactone,Others
T1900044744_TS20190210_bin.294.fa.c00075_T190004...region001, T1900044744_TS20190210_bin.294_T1900044744_TS20190210_bin.294_contig_000075,NRPS-like,NRPS
T1900044744_TS20190210_bin.33.fa.c00028_T190004...region001, T1900044744_TS20190210_bin.33_T1900044744_TS20190210_bin.33_contig_000028,ranthipeptide,RiPPs
T1900044744_TS20190210_bin.33.fa.c00042_T190004...region001, T1900044744_TS20190210_bin.33_T1900044744_TS20190210_bin.33_contig_000042,betalactone,Others
T1900044745_TS20190211_bin.100.fa.c00039_T190004...region001, T1900044745_TS20190211_bin.100_T1900044745_TS20190211_bin.100_contig_000039,betalactone,Others
T1900044745_TS20190211_bin.100.fa.c00051_T190004...region001, T1900044745_TS20190211_bin.100_T1900044745_TS20190211_bin.100_contig_000051,RRE-containing,RiPPs
T1900044745_TS20190211_bin.100.fa.c00099_T190004...region001, T1900044745_TS20190211_bin.100_T1900044745_TS20190211_bin.100_contig_000099,RRE-containing,RiPPs
T1900044745_TS20190211_bin.100.fa.c00116_T190004...region001, T1900044745_TS20190211_bin.100_T1900044745_TS20190211_bin.100_contig_000116,RRE-containing,RiPPs
T1900044745_TS20190211_bin.123.fa.c00023_T190004...region001, T1900044745_TS20190211_bin.123_T1900044745_TS20190211_bin.123_contig_000023,RRE-containing,RiPPs
T1900044745_TS20190211_bin.123.fa.c00093_T190004...region001, T1900044745_TS20190211_bin.123_T1900044745_TS20190211_bin.123_contig_000093,betalactone,Others
T1900044745_TS20190211_bin.181.fa.c00167_T190004...region001, T1900044745_TS20190211_bin.181_T1900044745_TS20190211_bin.181_contig_000167,betalactone,Others
T1900044745_TS20190211_bin.181.fa.c00380_T190004...region001, T1900044745_TS20190211_bin.181_T1900044745_TS20190211_bin.181_contig_000380,ranthipeptide,RiPPs
T1900044745_TS20190211_bin.219.fa.c00046_T190004...region001, T1900044745_TS20190211_bin.219_T1900044745_TS20190211_bin.219_contig_000046,ranthipeptide,RiPPs
T1900044745_TS20190211_bin.219.fa.c00146_T190004...region001, T1900044745_TS20190211_bin.219_T1900044745_TS20190211_bin.219_contig_000146,RRE-containing,RiPPs
T1900044745_TS20190211_bin.23.fa.c00019_T190004...region001, T1900044745_TS20190211_bin.23_T1900044745_TS20190211_bin.23_contig_000019,betalactone,Others
T1900044745_TS20190211_bin.23.fa.c00028_T190004...region001, T1900044745_TS20190211_bin.23_T1900044745_TS20190211_bin.23_contig_000028,RRE-containing,RiPPs
T1900044745_TS20190211_bin.23.fa.c00036_T190004...region001, T1900044745_TS20190211_bin.23_T1900044745_TS20190211_bin.23_contig_000036,ranthipeptide,RiPPs
T1900044745_TS20190211_bin.234.fa.c00152_T190004...region001, T1900044745_TS20190211_bin.234_T1900044745_TS20190211_bin.234_contig_000152,RRE-containing,RiPPs
T1900044745_TS20190211_bin.234.fa.c00226_T190004...region001, T1900044745_TS20190211_bin.234_T1900044745_TS20190211_bin.234_contig_000226,ranthipeptide,RiPPs
T1900044745_TS20190211_bin.251.fa.c00047_T190004...region001, T1900044745_TS20190211_bin.251_T1900044745_TS20190211_bin.251_contig_000047,betalactone,Others
T1900044745_TS20190211_bin.251.fa.c00069_T190004...region001, T1900044745_TS20190211_bin.251_T1900044745_TS20190211_bin.251_contig_000069,NRPS-like,NRPS
T1900044745_TS20190211_bin.251.fa.c00091_T190004...region001, T1900044745_TS20190211_bin.251_T1900044745_TS20190211_bin.251_contig_000091,ranthipeptide,RiPPs
T1900044745_TS20190211_bin.264.fa.c00014_T190004...region001, T1900044745_TS20190211_bin.264_T1900044745_TS20190211_bin.264_contig_000014,RRE-containing,RiPPs
T1900044745_TS20190211_bin.264.fa.c00032_T190004...region001, T1900044745_TS20190211_bin.264_T1900044745_TS20190211_bin.264_contig_000032,betalactone,Others
T1900044745_TS20190211_bin.287.fa.c00009_T190004...region001, T1900044745_TS20190211_bin.287_T1900044745_TS20190211_bin.287_contig_000009,betalactone,Others
T1900044745_TS20190211_bin.287.fa.c00037_T190004...region001, T1900044745_TS20190211_bin.287_T1900044745_TS20190211_bin.287_contig_000037,ranthipeptide,RiPPs
T1900044745_TS20190211_bin.287.fa.c00113_T190004...region001, T1900044745_TS20190211_bin.287_T1900044745_TS20190211_bin.287_contig_000113,RRE-containing,RiPPs
T1900044745_TS20190211_bin.301.fa.c00230_T190004...region001, T1900044745_TS20190211_bin.301_T1900044745_TS20190211_bin.301_contig_000230,arylpolyene,Others
T1900044745_TS20190211_bin.310.fa.c00083_T190004...region001, T1900044745_TS20190211_bin.310_T1900044745_TS20190211_bin.310_contig_000083,thiopeptide,RiPPs
T1900044745_TS20190211_bin.316.fa.c00116_T190004...region001, T1900044745_TS20190211_bin.316_T1900044745_TS20190211_bin.316_contig_000116,RRE-containing,RiPPs
T1900044745_TS20190211_bin.317.fa.c00001_T190004...region001, T1900044745_TS20190211_bin.317_T1900044745_TS20190211_bin.317_contig_000001,NRPS-like,NRPS
T1900044745_TS20190211_bin.317.fa.c00068_T190004...region001, T1900044745_TS20190211_bin.317_T1900044745_TS20190211_bin.317_contig_000068,arylpolyene,Others
T1900044745_TS20190211_bin.317.fa.c00069_T190004...region001, T1900044745_TS20190211_bin.317_T1900044745_TS20190211_bin.317_contig_000069,arylpolyene,Others
T1900044745_TS20190211_bin.337.fa.c00066_T190004...region001, T1900044745_TS20190211_bin.337_T1900044745_TS20190211_bin.337_contig_000066,RRE-containing,RiPPs
T1900044745_TS20190211_bin.337.fa.c00098_T190004...region001, T1900044745_TS20190211_bin.337_T1900044745_TS20190211_bin.337_contig_000098,RRE-containing,RiPPs
T1900044745_TS20190211_bin.337.fa.c00366_T190004...region001, T1900044745_TS20190211_bin.337_T1900044745_TS20190211_bin.337_contig_000366,ranthipeptide,RiPPs
T1900044745_TS20190211_bin.342.fa.c00004_T190004...region001, T1900044745_TS20190211_bin.342_T1900044745_TS20190211_bin.342_contig_000004,ranthipeptide,RiPPs
T1900044745_TS20190211_bin.46.fa.c00023_T190004...region001, T1900044745_TS20190211_bin.46_T1900044745_TS20190211_bin.46_contig_000023,RRE-containing,RiPPs
T1900044745_TS20190211_bin.46.fa.c00083_T190004...region001, T1900044745_TS20190211_bin.46_T1900044745_TS20190211_bin.46_contig_000083,betalactone,Others
T1900044745_TS20190211_bin.67.fa.c00297_T190004...region001, T1900044745_TS20190211_bin.67_T1900044745_TS20190211_bin.67_contig_000297,thioamitides,Others
T1900044745_TS20190211_bin.74.fa.c00043_T190004...region001, T1900044745_TS20190211_bin.74_T1900044745_TS20190211_bin.74_contig_000043,arylpolyene,Others
T1900044745_TS20190211_bin.83.fa.c00155_T190004...region001, T1900044745_TS20190211_bin.83_T1900044745_TS20190211_bin.83_contig_000155,betalactone,Others
T1900044745_TS20190211_bin.83.fa.c00179_T190004...region001, T1900044745_TS20190211_bin.83_T1900044745_TS20190211_bin.83_contig_000179,ranthipeptide,RiPPs
T1900044745_TS20190211_bin.83.fa.c00281_T190004...region001, T1900044745_TS20190211_bin.83_T1900044745_TS20190211_bin.83_contig_000281,NRPS-like,NRPS
T1900044746_TS20190212_bin.137.fa.c00162_T190004...region001, T1900044746_TS20190212_bin.137_T1900044746_TS20190212_bin.137_contig_000162,ranthipeptide,RiPPs
T1900044746_TS20190212_bin.47.fa.c00002_T190004...region001, T1900044746_TS20190212_bin.47_T1900044746_TS20190212_bin.47_contig_000002,arylpolyene,Others
T1900044747_TS20190213_bin.1.fa.c00005_T190004...region001, T1900044747_TS20190213_bin.1_T1900044747_TS20190213_bin.1_contig_000005,RRE-containing,RiPPs
T1900044747_TS20190213_bin.1.fa.c00013_T190004...region001, T1900044747_TS20190213_bin.1_T1900044747_TS20190213_bin.1_contig_000013,cyclic-lactone-autoinducer,RiPPs
T1900044747_TS20190213_bin.1.fa.c00024_T190004...region001, T1900044747_TS20190213_bin.1_T1900044747_TS20190213_bin.1_contig_000024,ranthipeptide,RiPPs
T1900044747_TS20190213_bin.1.fa.c00040_T190004...region001, T1900044747_TS20190213_bin.1_T1900044747_TS20190213_bin.1_contig_000040,RiPP-like,RiPPs
T1900044747_TS20190213_bin.100.fa.c00104_T190004...region001, T1900044747_TS20190213_bin.100_T1900044747_TS20190213_bin.100_contig_000104,RRE-containing,RiPPs
T1900044747_TS20190213_bin.100.fa.c00121_T190004...region001, T1900044747_TS20190213_bin.100_T1900044747_TS20190213_bin.100_contig_000121,betalactone,Others
T1900044747_TS20190213_bin.116.fa.c00022_T190004...region001, T1900044747_TS20190213_bin.116_T1900044747_TS20190213_bin.116_contig_000022,betalactone,Others
T1900044747_TS20190213_bin.116.fa.c00038_T190004...region001, T1900044747_TS20190213_bin.116_T1900044747_TS20190213_bin.116_contig_000038,RRE-containing,RiPPs
T1900044747_TS20190213_bin.116.fa.c00064_T190004...region001, T1900044747_TS20190213_bin.116_T1900044747_TS20190213_bin.116_contig_000064,ranthipeptide,RiPPs
T1900044747_TS20190213_bin.172.fa.c00038_T190004...region001, T1900044747_TS20190213_bin.172_T1900044747_TS20190213_bin.172_contig_000038,RRE-containing,RiPPs
T1900044747_TS20190213_bin.172.fa.c00044_T190004...region001, T1900044747_TS20190213_bin.172_T1900044747_TS20190213_bin.172_contig_000044,betalactone,Others
T1900044747_TS20190213_bin.172.fa.c00096_T190004...region001, T1900044747_TS20190213_bin.172_T1900044747_TS20190213_bin.172_contig_000096,arylpolyene,Others
T1900044747_TS20190213_bin.203.fa.c00028_T190004...region001, T1900044747_TS20190213_bin.203_T1900044747_TS20190213_bin.203_contig_000028,NRPS.thioamitides,Others
T1900044747_TS20190213_bin.281.fa.c00023_T190004...region001, T1900044747_TS20190213_bin.281_T1900044747_TS20190213_bin.281_contig_000023,RRE-containing,RiPPs
T1900044747_TS20190213_bin.281.fa.c00142_T190004...region001, T1900044747_TS20190213_bin.281_T1900044747_TS20190213_bin.281_contig_000142,ranthipeptide,RiPPs
T1900044747_TS20190213_bin.89.fa.c00080_T190004...region001, T1900044747_TS20190213_bin.89_T1900044747_TS20190213_bin.89_contig_000080,ranthipeptide,RiPPs
T1900044748_TS20190414_bin.105.fa.c00075_T190004...region001, T1900044748_TS20190414_bin.105_T1900044748_TS20190414_bin.105_contig_000075,RRE-containing,RiPPs
T1900044748_TS20190414_bin.105.fa.c00182_T190004...region001, T1900044748_TS20190414_bin.105_T1900044748_TS20190414_bin.105_contig_000182,ranthipeptide,RiPPs
T1900044748_TS20190414_bin.113.fa.c00002_T190004...region001, T1900044748_TS20190414_bin.113_T1900044748_TS20190414_bin.113_contig_000002,ranthipeptide,RiPPs
T1900044748_TS20190414_bin.113.fa.c00183_T190004...region001, T1900044748_TS20190414_bin.113_T1900044748_TS20190414_bin.113_contig_000183,RRE-containing,RiPPs
T1900044748_TS20190414_bin.126.fa.c00026_T190004...region001, T1900044748_TS20190414_bin.126_T1900044748_TS20190414_bin.126_contig_000026,ranthipeptide,RiPPs
T1900044748_TS20190414_bin.126.fa.c00117_T190004...region001, T1900044748_TS20190414_bin.126_T1900044748_TS20190414_bin.126_contig_000117,ranthipeptide,RiPPs
T1900044748_TS20190414_bin.126.fa.c00124_T190004...region001, T1900044748_TS20190414_bin.126_T1900044748_TS20190414_bin.126_contig_000124,RRE-containing,RiPPs
T1900044748_TS20190414_bin.126.fa.c00203_T190004...region001, T1900044748_TS20190414_bin.126_T1900044748_TS20190414_bin.126_contig_000203,betalactone,Others
T1900044748_TS20190414_bin.171.fa.c00353_T190004...region001, T1900044748_TS20190414_bin.171_T1900044748_TS20190414_bin.171_contig_000353,NRPS-like,NRPS
T1900044748_TS20190414_bin.171.fa.c00503_T190004...region001, T1900044748_TS20190414_bin.171_T1900044748_TS20190414_bin.171_contig_000503,ranthipeptide,RiPPs
T1900044748_TS20190414_bin.200.fa.c00105_T190004...region001, T1900044748_TS20190414_bin.200_T1900044748_TS20190414_bin.200_contig_000105,ranthipeptide,RiPPs
T1900044748_TS20190414_bin.221.fa.c00310_T190004...region001, T1900044748_TS20190414_bin.221_T1900044748_TS20190414_bin.221_contig_000310,ranthipeptide,RiPPs
T1900044748_TS20190414_bin.230.fa.c00153_T190004...region001, T1900044748_TS20190414_bin.230_T1900044748_TS20190414_bin.230_contig_000153,ranthipeptide,RiPPs
T1900044748_TS20190414_bin.230.fa.c00268_T190004...region001, T1900044748_TS20190414_bin.230_T1900044748_TS20190414_bin.230_contig_000268,RRE-containing,RiPPs
T1900044748_TS20190414_bin.235.fa.c00072_T190004...region001, T1900044748_TS20190414_bin.235_T1900044748_TS20190414_bin.235_contig_000072,RRE-containing,RiPPs
T1900044748_TS20190414_bin.235.fa.c00138_T190004...region001, T1900044748_TS20190414_bin.235_T1900044748_TS20190414_bin.235_contig_000138,ranthipeptide,RiPPs
T1900044748_TS20190414_bin.259.fa.c00063_T190004...region001, T1900044748_TS20190414_bin.259_T1900044748_TS20190414_bin.259_contig_000063,betalactone,Others
T1900044748_TS20190414_bin.289.fa.c00009_T190004...region001, T1900044748_TS20190414_bin.289_T1900044748_TS20190414_bin.289_contig_000009,RRE-containing,RiPPs
T1900044748_TS20190414_bin.289.fa.c00255_T190004...region001, T1900044748_TS20190414_bin.289_T1900044748_TS20190414_bin.289_contig_000255,RRE-containing,RiPPs
T1900044748_TS20190414_bin.313.fa.c00043_T190004...region001, T1900044748_TS20190414_bin.313_T1900044748_TS20190414_bin.313_contig_000043,NRPS-like,NRPS
T1900044748_TS20190414_bin.313.fa.c00123_T190004...region001, T1900044748_TS20190414_bin.313_T1900044748_TS20190414_bin.313_contig_000123,ranthipeptide,RiPPs
T1900044748_TS20190414_bin.354.fa.c00048_T190004...region001, T1900044748_TS20190414_bin.354_T1900044748_TS20190414_bin.354_contig_000048,ranthipeptide,RiPPs
T1900044748_TS20190414_bin.354.fa.c00072_T190004...region001, T1900044748_TS20190414_bin.354_T1900044748_TS20190414_bin.354_contig_000072,RRE-containing,RiPPs
T1900044748_TS20190414_bin.354.fa.c00157_T190004...region001, T1900044748_TS20190414_bin.354_T1900044748_TS20190414_bin.354_contig_000157,RRE-containing.betalactone,Others
T1900044748_TS20190414_bin.354.fa.c00207_T190004...region001, T1900044748_TS20190414_bin.354_T1900044748_TS20190414_bin.354_contig_000207,ranthipeptide,RiPPs
T1900044748_TS20190414_bin.371.fa.c00004_T190004...region001, T1900044748_TS20190414_bin.371_T1900044748_TS20190414_bin.371_contig_000004,ranthipeptide,RiPPs
T1900044748_TS20190414_bin.395.fa.c00100_T190004...region001, T1900044748_TS20190414_bin.395_T1900044748_TS20190414_bin.395_contig_000100,RRE-containing,RiPPs
T1900044748_TS20190414_bin.395.fa.c00131_T190004...region001, T1900044748_TS20190414_bin.395_T1900044748_TS20190414_bin.395_contig_000131,ranthipeptide,RiPPs
T1900044748_TS20190414_bin.411.fa.c00002_T190004...region001, T1900044748_TS20190414_bin.411_T1900044748_TS20190414_bin.411_contig_000002,RRE-containing,RiPPs
T1900044748_TS20190414_bin.411.fa.c00014_T190004...region001, T1900044748_TS20190414_bin.411_T1900044748_TS20190414_bin.411_contig_000014,betalactone,Others
T1900044748_TS20190414_bin.8.fa.c00033_T190004...region001, T1900044748_TS20190414_bin.8_T1900044748_TS20190414_bin.8_contig_000033,betalactone,Others
T1900044748_TS20190414_bin.8.fa.c00157_T190004...region001, T1900044748_TS20190414_bin.8_T1900044748_TS20190414_bin.8_contig_000157,RRE-containing,RiPPs
T1900044749_TS20190415_bin.177.fa.c00144_T190004...region001, T1900044749_TS20190415_bin.177_T1900044749_TS20190415_bin.177_contig_000144,ranthipeptide,RiPPs
T1900044749_TS20190415_bin.220.fa.c00004_T190004...region001, T1900044749_TS20190415_bin.220_T1900044749_TS20190415_bin.220_contig_000004,betalactone,Others
T1900044749_TS20190415_bin.220.fa.c00006_T190004...region001, T1900044749_TS20190415_bin.220_T1900044749_TS20190415_bin.220_contig_000006,ranthipeptide,RiPPs
T1900044749_TS20190415_bin.220.fa.c00012_T190004...region001, T1900044749_TS20190415_bin.220_T1900044749_TS20190415_bin.220_contig_000012,RiPP-like,RiPPs
T1900044749_TS20190415_bin.220.fa.c00104_T190004...region001, T1900044749_TS20190415_bin.220_T1900044749_TS20190415_bin.220_contig_000104,RRE-containing,RiPPs
T1900044749_TS20190415_bin.220.fa.c00122_T190004...region001, T1900044749_TS20190415_bin.220_T1900044749_TS20190415_bin.220_contig_000122,RRE-containing,RiPPs
T1900044749_TS20190415_bin.225.fa.c00017_T190004...region001, T1900044749_TS20190415_bin.225_T1900044749_TS20190415_bin.225_contig_000017,RRE-containing,RiPPs
T1900044749_TS20190415_bin.225.fa.c00054_T190004...region001, T1900044749_TS20190415_bin.225_T1900044749_TS20190415_bin.225_contig_000054,betalactone,Others
T1900044749_TS20190415_bin.225.fa.c00065_T190004...region001, T1900044749_TS20190415_bin.225_T1900044749_TS20190415_bin.225_contig_000065,RRE-containing,RiPPs
T1900044749_TS20190415_bin.225.fa.c00077_T190004...region001, T1900044749_TS20190415_bin.225_T1900044749_TS20190415_bin.225_contig_000077,ladderane,Others
T1900044749_TS20190415_bin.225.fa.c00094_T190004...region001, T1900044749_TS20190415_bin.225_T1900044749_TS20190415_bin.225_contig_000094,RRE-containing,RiPPs
T1900044749_TS20190415_bin.225.fa.c00126_T190004...region001, T1900044749_TS20190415_bin.225_T1900044749_TS20190415_bin.225_contig_000126,NRPS,NRPS
T1900044749_TS20190415_bin.228.fa.c00028_T190004...region001, T1900044749_TS20190415_bin.228_T1900044749_TS20190415_bin.228_contig_000028,ranthipeptide,RiPPs
T1900044749_TS20190415_bin.228.fa.c00030_T190004...region001, T1900044749_TS20190415_bin.228_T1900044749_TS20190415_bin.228_contig_000030,cyclic-lactone-autoinducer,RiPPs
T1900044749_TS20190415_bin.228.fa.c00033_T190004...region001, T1900044749_TS20190415_bin.228_T1900044749_TS20190415_bin.228_contig_000033,betalactone,Others
T1900044749_TS20190415_bin.228.fa.c00074_T190004...region001, T1900044749_TS20190415_bin.228_T1900044749_TS20190415_bin.228_contig_000074,ranthipeptide,RiPPs
T1900044749_TS20190415_bin.228.fa.c00083_T190004...region001, T1900044749_TS20190415_bin.228_T1900044749_TS20190415_bin.228_contig_000083,RRE-containing,RiPPs
T1900044749_TS20190415_bin.228.fa.c00101_T190004...region001, T1900044749_TS20190415_bin.228_T1900044749_TS20190415_bin.228_contig_000101,RRE-containing,RiPPs
T1900044749_TS20190415_bin.235.fa.c00008_T190004...region001, T1900044749_TS20190415_bin.235_T1900044749_TS20190415_bin.235_contig_000008,RRE-containing,RiPPs
T1900044749_TS20190415_bin.235.fa.c00038_T190004...region001, T1900044749_TS20190415_bin.235_T1900044749_TS20190415_bin.235_contig_000038,betalactone,Others
T1900044749_TS20190415_bin.243.fa.c00081_T190004...region001, T1900044749_TS20190415_bin.243_T1900044749_TS20190415_bin.243_contig_000081,betalactone,Others
T1900044749_TS20190415_bin.243.fa.c00148_T190004...region001, T1900044749_TS20190415_bin.243_T1900044749_TS20190415_bin.243_contig_000148,NRPS-like,NRPS
T1900044749_TS20190415_bin.268.fa.c00030_T190004...region001, T1900044749_TS20190415_bin.268_T1900044749_TS20190415_bin.268_contig_000030,RRE-containing,RiPPs
T1900044749_TS20190415_bin.282.fa.c00028_T190004...region001, T1900044749_TS20190415_bin.282_T1900044749_TS20190415_bin.282_contig_000028,ranthipeptide,RiPPs
T1900044749_TS20190415_bin.282.fa.c00225_T190004...region001, T1900044749_TS20190415_bin.282_T1900044749_TS20190415_bin.282_contig_000225,betalactone,Others
T1900044749_TS20190415_bin.308.fa.c00020_T190004...region001, T1900044749_TS20190415_bin.308_T1900044749_TS20190415_bin.308_contig_000020,RRE-containing,RiPPs
T1900044749_TS20190415_bin.308.fa.c00038_T190004...region001, T1900044749_TS20190415_bin.308_T1900044749_TS20190415_bin.308_contig_000038,RRE-containing,RiPPs
T1900044749_TS20190415_bin.308.fa.c00048_T190004...region001, T1900044749_TS20190415_bin.308_T1900044749_TS20190415_bin.308_contig_000048,ranthipeptide,RiPPs
T1900044749_TS20190415_bin.308.fa.c00062_T190004...region001, T1900044749_TS20190415_bin.308_T1900044749_TS20190415_bin.308_contig_000062,betalactone,Others
T1900044749_TS20190415_bin.310.fa.c00173_T190004...region001, T1900044749_TS20190415_bin.310_T1900044749_TS20190415_bin.310_contig_000173,ranthipeptide,RiPPs
T1900044749_TS20190415_bin.310.fa.c00220_T190004...region001, T1900044749_TS20190415_bin.310_T1900044749_TS20190415_bin.310_contig_000220,NRPS,NRPS
T1900044749_TS20190415_bin.310.fa.c00366_T190004...region001, T1900044749_TS20190415_bin.310_T1900044749_TS20190415_bin.310_contig_000366,betalactone,Others
T1900044749_TS20190415_bin.310.fa.c00570_T190004...region001, T1900044749_TS20190415_bin.310_T1900044749_TS20190415_bin.310_contig_000570,NRPS,NRPS
T1900044749_TS20190415_bin.312.fa.c00189_T190004...region001, T1900044749_TS20190415_bin.312_T1900044749_TS20190415_bin.312_contig_000189,RRE-containing,RiPPs
T1900044749_TS20190415_bin.312.fa.c00243_T190004...region001, T1900044749_TS20190415_bin.312_T1900044749_TS20190415_bin.312_contig_000243,ranthipeptide,RiPPs
T1900044749_TS20190415_bin.322.fa.c00228_T190004...region001, T1900044749_TS20190415_bin.322_T1900044749_TS20190415_bin.322_contig_000228,NRPS-like,NRPS
T1900044749_TS20190415_bin.352.fa.c00018_T190004...region001, T1900044749_TS20190415_bin.352_T1900044749_TS20190415_bin.352_contig_000018,NRPS,NRPS
T1900044749_TS20190415_bin.352.fa.c00045_T190004...region001, T1900044749_TS20190415_bin.352_T1900044749_TS20190415_bin.352_contig_000045,NRPS-like,NRPS
T1900044749_TS20190415_bin.352.fa.c00079_T190004...region001, T1900044749_TS20190415_bin.352_T1900044749_TS20190415_bin.352_contig_000079,ranthipeptide,RiPPs
T1900044749_TS20190415_bin.363.fa.c00001_T190004...region001, T1900044749_TS20190415_bin.363_T1900044749_TS20190415_bin.363_contig_000001,arylpolyene,Others
T1900044749_TS20190415_bin.381.fa.c00017_T190004...region001, T1900044749_TS20190415_bin.381_T1900044749_TS20190415_bin.381_contig_000017,RRE-containing,RiPPs
