BGC_ID,BGC_cluster_ID,BGC_Prediction,BiG-SCAPE_class
T1900045250_TH20190020_bin.477.fa.c00161_T190004...region001, T1900045250_TH20190020_bin.477_T1900045250_TH20190020_bin.477_contig_000161,thioamitides,Others
T1900045250_TH20190020_bin.481.fa.c00062_T190004...region001, T1900045250_TH20190020_bin.481_T1900045250_TH20190020_bin.481_contig_000062,hserlactone,Others
T1900045250_TH20190020_bin.487.fa.c00216_T190004...region001, T1900045250_TH20190020_bin.487_T1900045250_TH20190020_bin.487_contig_000216,betalactone,Others
T1900045250_TH20190020_bin.513.fa.c00209_T190004...region001, T1900045250_TH20190020_bin.513_T1900045250_TH20190020_bin.513_contig_000209,RRE-containing.lassopeptide,RiPPs
T1900045250_TH20190020_bin.525.fa.c00035_T190004...region001, T1900045250_TH20190020_bin.525_T1900045250_TH20190020_bin.525_contig_000035,betalactone,Others
T1900045250_TH20190020_bin.526.fa.c00211_T190004...region001, T1900045250_TH20190020_bin.526_T1900045250_TH20190020_bin.526_contig_000211,arylpolyene,Others
T1900045250_TH20190020_bin.526.fa.c00223_T190004...region001, T1900045250_TH20190020_bin.526_T1900045250_TH20190020_bin.526_contig_000223,NRPS-like,NRPS
T1900045250_TH20190020_bin.526.fa.c00236_T190004...region001, T1900045250_TH20190020_bin.526_T1900045250_TH20190020_bin.526_contig_000236,NRPS,NRPS
T1900045250_TH20190020_bin.526.fa.c00260_T190004...region001, T1900045250_TH20190020_bin.526_T1900045250_TH20190020_bin.526_contig_000260,arylpolyene,Others
T1900045250_TH20190020_bin.526.fa.c00269_T190004...region001, T1900045250_TH20190020_bin.526_T1900045250_TH20190020_bin.526_contig_000269,NRPS-like,NRPS
T1900045250_TH20190020_bin.526.fa.c00280_T190004...region001, T1900045250_TH20190020_bin.526_T1900045250_TH20190020_bin.526_contig_000280,NRPS,NRPS
T1900045250_TH20190020_bin.549.fa.c00359_T190004...region001, T1900045250_TH20190020_bin.549_T1900045250_TH20190020_bin.549_contig_000359,NRPS,NRPS
T1900045250_TH20190020_bin.555.fa.c00201_T190004...region001, T1900045250_TH20190020_bin.555_T1900045250_TH20190020_bin.555_contig_000201,NRPS,NRPS
T1900045250_TH20190020_bin.579.fa.c00034_T190004...region001, T1900045250_TH20190020_bin.579_T1900045250_TH20190020_bin.579_contig_000034,RRE-containing,RiPPs
T1900045250_TH20190020_bin.579.fa.c00253_T190004...region001, T1900045250_TH20190020_bin.579_T1900045250_TH20190020_bin.579_contig_000253,NRPS,NRPS
T1900045250_TH20190020_bin.579.fa.c00463_T190004...region001, T1900045250_TH20190020_bin.579_T1900045250_TH20190020_bin.579_contig_000463,betalactone,Others
T1900045250_TH20190020_bin.579.fa.c00633_T190004...region001, T1900045250_TH20190020_bin.579_T1900045250_TH20190020_bin.579_contig_000633,RRE-containing,RiPPs
T1900045250_TH20190020_bin.590.fa.c00007_T190004...region001, T1900045250_TH20190020_bin.590_T1900045250_TH20190020_bin.590_contig_000007,betalactone,Others
T1900045250_TH20190020_bin.590.fa.c00048_T190004...region001, T1900045250_TH20190020_bin.590_T1900045250_TH20190020_bin.590_contig_000048,betalactone,Others
T1900045250_TH20190020_bin.590.fa.c00051_T190004...region001, T1900045250_TH20190020_bin.590_T1900045250_TH20190020_bin.590_contig_000051,NRPS,NRPS
T1900045250_TH20190020_bin.590.fa.c00122_T190004...region001, T1900045250_TH20190020_bin.590_T1900045250_TH20190020_bin.590_contig_000122,NRPS-like,NRPS
T1900045250_TH20190020_bin.629.fa.c00003_T190004...region001, T1900045250_TH20190020_bin.629_T1900045250_TH20190020_bin.629_contig_000003,NRPS,NRPS
T1900045250_TH20190020_bin.629.fa.c00035_T190004...region001, T1900045250_TH20190020_bin.629_T1900045250_TH20190020_bin.629_contig_000035,arylpolyene,Others
T1900045250_TH20190020_bin.629.fa.c00169_T190004...region001, T1900045250_TH20190020_bin.629_T1900045250_TH20190020_bin.629_contig_000169,RRE-containing,RiPPs
T1900045250_TH20190020_bin.629.fa.c00200_T190004...region001, T1900045250_TH20190020_bin.629_T1900045250_TH20190020_bin.629_contig_000200,RRE-containing,RiPPs
T1900045250_TH20190020_bin.629.fa.c00280_T190004...region001, T1900045250_TH20190020_bin.629_T1900045250_TH20190020_bin.629_contig_000280,arylpolyene,Others
T1900045250_TH20190020_bin.648.fa.c00217_T190004...region001, T1900045250_TH20190020_bin.648_T1900045250_TH20190020_bin.648_contig_000217,RRE-containing,RiPPs
T1900045250_TH20190020_bin.648.fa.c00220_T190004...region001, T1900045250_TH20190020_bin.648_T1900045250_TH20190020_bin.648_contig_000220,RRE-containing,RiPPs
T1900045250_TH20190020_bin.648.fa.c00308_T190004...region001, T1900045250_TH20190020_bin.648_T1900045250_TH20190020_bin.648_contig_000308,betalactone,Others
T1900045250_TH20190020_bin.651.fa.c00030_T190004...region001, T1900045250_TH20190020_bin.651_T1900045250_TH20190020_bin.651_contig_000030,NRPS-like,NRPS
T1900045250_TH20190020_bin.651.fa.c00083_T190004...region001, T1900045250_TH20190020_bin.651_T1900045250_TH20190020_bin.651_contig_000083,NRPS-like.NRPS,NRPS
T1900045250_TH20190020_bin.651.fa.c00091_T190004...region001, T1900045250_TH20190020_bin.651_T1900045250_TH20190020_bin.651_contig_000091,RRE-containing,RiPPs
T1900045250_TH20190020_bin.658.fa.c00033_T190004...region001, T1900045250_TH20190020_bin.658_T1900045250_TH20190020_bin.658_contig_000033,NRPS-like,NRPS
T1900045250_TH20190020_bin.658.fa.c00063_T190004...region001, T1900045250_TH20190020_bin.658_T1900045250_TH20190020_bin.658_contig_000063,NRPS-like,NRPS
T1900045250_TH20190020_bin.665.fa.c00148_T190004...region001, T1900045250_TH20190020_bin.665_T1900045250_TH20190020_bin.665_contig_000148,RRE-containing,RiPPs
T1900045250_TH20190020_bin.665.fa.c00458_T190004...region001, T1900045250_TH20190020_bin.665_T1900045250_TH20190020_bin.665_contig_000458,NRPS,NRPS
T1900045250_TH20190020_bin.670.fa.c00003_T190004...region001, T1900045250_TH20190020_bin.670_T1900045250_TH20190020_bin.670_contig_000003,RRE-containing,RiPPs
T1900045250_TH20190020_bin.670.fa.c00004_T190004...region001, T1900045250_TH20190020_bin.670_T1900045250_TH20190020_bin.670_contig_000004,arylpolyene,Others
T1900045250_TH20190020_bin.671.fa.c00160_T190004...region001, T1900045250_TH20190020_bin.671_T1900045250_TH20190020_bin.671_contig_000160,RRE-containing,RiPPs
T1900045250_TH20190020_bin.671.fa.c00185_T190004...region001, T1900045250_TH20190020_bin.671_T1900045250_TH20190020_bin.671_contig_000185,NRPS,NRPS
T1900045250_TH20190020_bin.673.fa.c00010_T190004...region001, T1900045250_TH20190020_bin.673_T1900045250_TH20190020_bin.673_contig_000010,cyclic-lactone-autoinducer,RiPPs
T1900045250_TH20190020_bin.673.fa.c00011_T190004...region001, T1900045250_TH20190020_bin.673_T1900045250_TH20190020_bin.673_contig_000011,NRPS,NRPS
T1900045250_TH20190020_bin.673.fa.c00016_T190004...region001, T1900045250_TH20190020_bin.673_T1900045250_TH20190020_bin.673_contig_000016,NRPS,NRPS
T1900045250_TH20190020_bin.673.fa.c00021_T190004...region001, T1900045250_TH20190020_bin.673_T1900045250_TH20190020_bin.673_contig_000021,NRPS-like,NRPS
T1900045250_TH20190020_bin.673.fa.c00024_T190004...region001, T1900045250_TH20190020_bin.673_T1900045250_TH20190020_bin.673_contig_000024,cyclic-lactone-autoinducer,RiPPs
T1900045250_TH20190020_bin.673.fa.c00025_T190004...region001, T1900045250_TH20190020_bin.673_T1900045250_TH20190020_bin.673_contig_000025,NRPS,NRPS
T1900045250_TH20190020_bin.70.fa.c00043_T190004...region001, T1900045250_TH20190020_bin.70_T1900045250_TH20190020_bin.70_contig_000043,NRPS,NRPS
T1900045250_TH20190020_bin.70.fa.c00152_T190004...region001, T1900045250_TH20190020_bin.70_T1900045250_TH20190020_bin.70_contig_000152,RRE-containing,RiPPs
T1900045250_TH20190020_bin.88.fa.c00171_T190004...region001, T1900045250_TH20190020_bin.88_T1900045250_TH20190020_bin.88_contig_000171,NRPS-like,NRPS
T1900045250_TH20190020_bin.92.fa.c00052_T190004...region001, T1900045250_TH20190020_bin.92_T1900045250_TH20190020_bin.92_contig_000052,lanthipeptide-class-ii,RiPPs
T1900045250_TH20190020_bin.92.fa.c00069_T190004...region001, T1900045250_TH20190020_bin.92_T1900045250_TH20190020_bin.92_contig_000069,ranthipeptide,RiPPs
T1900045250_TH20190020_bin.92.fa.c00131_T190004...region001, T1900045250_TH20190020_bin.92_T1900045250_TH20190020_bin.92_contig_000131,RRE-containing,RiPPs
T1900045250_TH20190020_bin.92.fa.c00175_T190004...region001, T1900045250_TH20190020_bin.92_T1900045250_TH20190020_bin.92_contig_000175,RRE-containing,RiPPs
T1900045250_TH20190020_bin.92.fa.c00182_T190004...region001, T1900045250_TH20190020_bin.92_T1900045250_TH20190020_bin.92_contig_000182,RRE-containing,RiPPs
T1900045252_TH20190022_bin.144.fa.c00042_T190004...region001, T1900045252_TH20190022_bin.144_T1900045252_TH20190022_bin.144_contig_000042,betalactone,Others
T1900045252_TH20190022_bin.144.fa.c00128_T190004...region001, T1900045252_TH20190022_bin.144_T1900045252_TH20190022_bin.144_contig_000128,NRPS,NRPS
T1900045252_TH20190022_bin.144.fa.c00215_T190004...region001, T1900045252_TH20190022_bin.144_T1900045252_TH20190022_bin.144_contig_000215,RRE-containing,RiPPs
T1900045252_TH20190022_bin.144.fa.c00256_T190004...region001, T1900045252_TH20190022_bin.144_T1900045252_TH20190022_bin.144_contig_000256,RRE-containing,RiPPs
T1900045252_TH20190022_bin.144.fa.c00294_T190004...region001, T1900045252_TH20190022_bin.144_T1900045252_TH20190022_bin.144_contig_000294,RRE-containing,RiPPs
T1900045252_TH20190022_bin.144.fa.c00390_T190004...region001, T1900045252_TH20190022_bin.144_T1900045252_TH20190022_bin.144_contig_000390,RRE-containing,RiPPs
T1900045252_TH20190022_bin.144.fa.c00399_T190004...region001, T1900045252_TH20190022_bin.144_T1900045252_TH20190022_bin.144_contig_000399,RRE-containing,RiPPs
T1900045252_TH20190022_bin.15.fa.c00005_T190004...region001, T1900045252_TH20190022_bin.15_T1900045252_TH20190022_bin.15_contig_000005,RRE-containing,RiPPs
T1900045252_TH20190022_bin.15.fa.c00083_T190004...region001, T1900045252_TH20190022_bin.15_T1900045252_TH20190022_bin.15_contig_000083,RRE-containing,RiPPs
T1900045252_TH20190022_bin.15.fa.c00087_T190004...region001, T1900045252_TH20190022_bin.15_T1900045252_TH20190022_bin.15_contig_000087,ranthipeptide,RiPPs
T1900045252_TH20190022_bin.199.fa.c00400_T190004...region001, T1900045252_TH20190022_bin.199_T1900045252_TH20190022_bin.199_contig_000400,ranthipeptide,RiPPs
T1900045252_TH20190022_bin.233.fa.c00100_T190004...region001, T1900045252_TH20190022_bin.233_T1900045252_TH20190022_bin.233_contig_000100,ranthipeptide,RiPPs
T1900045252_TH20190022_bin.233.fa.c00239_T190004...region001, T1900045252_TH20190022_bin.233_T1900045252_TH20190022_bin.233_contig_000239,RRE-containing,RiPPs
T1900045252_TH20190022_bin.233.fa.c00245_T190004...region001, T1900045252_TH20190022_bin.233_T1900045252_TH20190022_bin.233_contig_000245,RRE-containing,RiPPs
T1900045252_TH20190022_bin.233.fa.c00382_T190004...region001, T1900045252_TH20190022_bin.233_T1900045252_TH20190022_bin.233_contig_000382,RRE-containing,RiPPs
T1900045252_TH20190022_bin.235.fa.c00066_T190004...region001, T1900045252_TH20190022_bin.235_T1900045252_TH20190022_bin.235_contig_000066,NRPS,NRPS
T1900045252_TH20190022_bin.235.fa.c00150_T190004...region001, T1900045252_TH20190022_bin.235_T1900045252_TH20190022_bin.235_contig_000150,ranthipeptide,RiPPs
T1900045252_TH20190022_bin.235.fa.c00277_T190004...region001, T1900045252_TH20190022_bin.235_T1900045252_TH20190022_bin.235_contig_000277,NRPS,NRPS
T1900045252_TH20190022_bin.252.fa.c00003_T190004...region001, T1900045252_TH20190022_bin.252_T1900045252_TH20190022_bin.252_contig_000003,ranthipeptide,RiPPs
T1900045252_TH20190022_bin.252.fa.c00005_T190004...region001, T1900045252_TH20190022_bin.252_T1900045252_TH20190022_bin.252_contig_000005,RRE-containing,RiPPs
T1900045252_TH20190022_bin.252.fa.c00069_T190004...region001, T1900045252_TH20190022_bin.252_T1900045252_TH20190022_bin.252_contig_000069,betalactone,Others
T1900045252_TH20190022_bin.252.fa.c00131_T190004...region001, T1900045252_TH20190022_bin.252_T1900045252_TH20190022_bin.252_contig_000131,lassopeptide,RiPPs
T1900045253_TH20190023_bin.136.fa.c00081_T190004...region001, T1900045253_TH20190023_bin.136_T1900045253_TH20190023_bin.136_contig_000081,NRPS-like,NRPS
T1900045253_TH20190023_bin.136.fa.c00110_T190004...region001, T1900045253_TH20190023_bin.136_T1900045253_TH20190023_bin.136_contig_000110,RRE-containing,RiPPs
T1900045253_TH20190023_bin.136.fa.c00242_T190004...region001, T1900045253_TH20190023_bin.136_T1900045253_TH20190023_bin.136_contig_000242,NRPS-like.NRPS,NRPS
T1900045253_TH20190023_bin.136.fa.c00285_T190004...region001, T1900045253_TH20190023_bin.136_T1900045253_TH20190023_bin.136_contig_000285,NRPS,NRPS
T1900045253_TH20190023_bin.226.fa.c00252_T190004...region001, T1900045253_TH20190023_bin.226_T1900045253_TH20190023_bin.226_contig_000252,ranthipeptide,RiPPs
T1900045253_TH20190023_bin.320.fa.c00137_T190004...region001, T1900045253_TH20190023_bin.320_T1900045253_TH20190023_bin.320_contig_000137,RRE-containing,RiPPs
T1900045253_TH20190023_bin.320.fa.c00416_T190004...region001, T1900045253_TH20190023_bin.320_T1900045253_TH20190023_bin.320_contig_000416,NRPS-like,NRPS
T1900045254_TH20190024_bin.109.fa.c00008_T190004...region001, T1900045254_TH20190024_bin.109_T1900045254_TH20190024_bin.109_contig_000008,cyclic-lactone-autoinducer,RiPPs
T1900045254_TH20190024_bin.109.fa.c00131_T190004...region001, T1900045254_TH20190024_bin.109_T1900045254_TH20190024_bin.109_contig_000131,RRE-containing,RiPPs
T1900045254_TH20190024_bin.109.fa.c00161_T190004...region001, T1900045254_TH20190024_bin.109_T1900045254_TH20190024_bin.109_contig_000161,NRPS-like,NRPS
T1900045254_TH20190024_bin.153.fa.c00157_T190004...region001, T1900045254_TH20190024_bin.153_T1900045254_TH20190024_bin.153_contig_000157,RRE-containing,RiPPs
T1900045254_TH20190024_bin.153.fa.c00199_T190004...region001, T1900045254_TH20190024_bin.153_T1900045254_TH20190024_bin.153_contig_000199,NRPS,NRPS
T1900045254_TH20190024_bin.153.fa.c00305_T190004...region001, T1900045254_TH20190024_bin.153_T1900045254_TH20190024_bin.153_contig_000305,nucleoside,Others
T1900045254_TH20190024_bin.153.fa.c00426_T190004...region001, T1900045254_TH20190024_bin.153_T1900045254_TH20190024_bin.153_contig_000426,RRE-containing,RiPPs
T1900045254_TH20190024_bin.237.fa.c00141_T190004...region001, T1900045254_TH20190024_bin.237_T1900045254_TH20190024_bin.237_contig_000141,RRE-containing,RiPPs
T1900045254_TH20190024_bin.28.fa.c00054_T190004...region001, T1900045254_TH20190024_bin.28_T1900045254_TH20190024_bin.28_contig_000054,RRE-containing,RiPPs
T1900045254_TH20190024_bin.28.fa.c00225_T190004...region001, T1900045254_TH20190024_bin.28_T1900045254_TH20190024_bin.28_contig_000225,NRPS,NRPS
T1900045254_TH20190024_bin.28.fa.c00227_T190004...region001, T1900045254_TH20190024_bin.28_T1900045254_TH20190024_bin.28_contig_000227,RRE-containing,RiPPs
T1900045254_TH20190024_bin.28.fa.c00262_T190004...region001, T1900045254_TH20190024_bin.28_T1900045254_TH20190024_bin.28_contig_000262,betalactone,Others
T1900045254_TH20190024_bin.28.fa.c00270_T190004...region001, T1900045254_TH20190024_bin.28_T1900045254_TH20190024_bin.28_contig_000270,NRPS,NRPS
T1900045254_TH20190024_bin.28.fa.c00278_T190004...region001, T1900045254_TH20190024_bin.28_T1900045254_TH20190024_bin.28_contig_000278,NRPS,NRPS
T1900045254_TH20190024_bin.28.fa.c00305_T190004...region001, T1900045254_TH20190024_bin.28_T1900045254_TH20190024_bin.28_contig_000305,RRE-containing,RiPPs
T1900045254_TH20190024_bin.28.fa.c00311_T190004...region001, T1900045254_TH20190024_bin.28_T1900045254_TH20190024_bin.28_contig_000311,RRE-containing,RiPPs
T1900045254_TH20190024_bin.284.fa.c00051_T190004...region001, T1900045254_TH20190024_bin.284_T1900045254_TH20190024_bin.284_contig_000051,arylpolyene,Others
T1900045254_TH20190024_bin.284.fa.c00468_T190004...region001, T1900045254_TH20190024_bin.284_T1900045254_TH20190024_bin.284_contig_000468,arylpolyene,Others
T1900045254_TH20190024_bin.284.fa.c00761_T190004...region001, T1900045254_TH20190024_bin.284_T1900045254_TH20190024_bin.284_contig_000761,arylpolyene,Others
T1900045254_TH20190024_bin.304.fa.c00023_T190004...region001, T1900045254_TH20190024_bin.304_T1900045254_TH20190024_bin.304_contig_000023,NRPS,NRPS
T1900045254_TH20190024_bin.304.fa.c00029_T190004...region001, T1900045254_TH20190024_bin.304_T1900045254_TH20190024_bin.304_contig_000029,RRE-containing,RiPPs
T1900045254_TH20190024_bin.304.fa.c00038_T190004...region001, T1900045254_TH20190024_bin.304_T1900045254_TH20190024_bin.304_contig_000038,RRE-containing,RiPPs
T1900045254_TH20190024_bin.309.fa.c00025_T190004...region001, T1900045254_TH20190024_bin.309_T1900045254_TH20190024_bin.309_contig_000025,arylpolyene,Others
T1900045254_TH20190024_bin.309.fa.c00086_T190004...region001, T1900045254_TH20190024_bin.309_T1900045254_TH20190024_bin.309_contig_000086,ranthipeptide,RiPPs
T1900045254_TH20190024_bin.309.fa.c00123_T190004...region001, T1900045254_TH20190024_bin.309_T1900045254_TH20190024_bin.309_contig_000123,NRPS-like,NRPS
T1900045254_TH20190024_bin.309.fa.c00158_T190004...region001, T1900045254_TH20190024_bin.309_T1900045254_TH20190024_bin.309_contig_000158,RRE-containing,RiPPs
T1900045254_TH20190024_bin.309.fa.c00172_T190004...region001, T1900045254_TH20190024_bin.309_T1900045254_TH20190024_bin.309_contig_000172,terpene,Terpene
T1900045254_TH20190024_bin.309.fa.c00179_T190004...region001, T1900045254_TH20190024_bin.309_T1900045254_TH20190024_bin.309_contig_000179,RRE-containing,RiPPs
T1900045254_TH20190024_bin.326.fa.c00087_T190004...region001, T1900045254_TH20190024_bin.326_T1900045254_TH20190024_bin.326_contig_000087,NRPS,NRPS
T1900045254_TH20190024_bin.326.fa.c00166_T190004...region001, T1900045254_TH20190024_bin.326_T1900045254_TH20190024_bin.326_contig_000166,NRPS,NRPS
T1900045254_TH20190024_bin.326.fa.c00207_T190004...region001, T1900045254_TH20190024_bin.326_T1900045254_TH20190024_bin.326_contig_000207,RRE-containing,RiPPs
T1900045254_TH20190024_bin.326.fa.c00233_T190004...region001, T1900045254_TH20190024_bin.326_T1900045254_TH20190024_bin.326_contig_000233,betalactone,Others
T1900045254_TH20190024_bin.62.fa.c00037_T190004...region001, T1900045254_TH20190024_bin.62_T1900045254_TH20190024_bin.62_contig_000037,ranthipeptide,RiPPs
T1900045254_TH20190024_bin.62.fa.c00117_T190004...region001, T1900045254_TH20190024_bin.62_T1900045254_TH20190024_bin.62_contig_000117,RRE-containing,RiPPs
T1900045254_TH20190024_bin.62.fa.c00122_T190004...region001, T1900045254_TH20190024_bin.62_T1900045254_TH20190024_bin.62_contig_000122,RRE-containing,RiPPs
T1900045255_TH20190025_bin.116.fa.c00004_T190004...region001, T1900045255_TH20190025_bin.116_T1900045255_TH20190025_bin.116_contig_000004,ranthipeptide,RiPPs
T1900045255_TH20190025_bin.116.fa.c00010_T190004...region001, T1900045255_TH20190025_bin.116_T1900045255_TH20190025_bin.116_contig_000010,RRE-containing,RiPPs
T1900045255_TH20190025_bin.25.fa.c00046_T190004...region001, T1900045255_TH20190025_bin.25_T1900045255_TH20190025_bin.25_contig_000046,RRE-containing,RiPPs
T1900045255_TH20190025_bin.84.fa.c00036_T190004...region001, T1900045255_TH20190025_bin.84_T1900045255_TH20190025_bin.84_contig_000036,RRE-containing,RiPPs
T1900045255_TH20190025_bin.84.fa.c00123_T190004...region001, T1900045255_TH20190025_bin.84_T1900045255_TH20190025_bin.84_contig_000123,ranthipeptide,RiPPs
T1900045255_TH20190025_bin.84.fa.c00330_T190004...region001, T1900045255_TH20190025_bin.84_T1900045255_TH20190025_bin.84_contig_000330,NRPS,NRPS
T1900045255_TH20190025_bin.84.fa.c00495_T190004...region001, T1900045255_TH20190025_bin.84_T1900045255_TH20190025_bin.84_contig_000495,cyclic-lactone-autoinducer,RiPPs
T1900045256_TH20190026_bin.102.fa.c00029_T190004...region001, T1900045256_TH20190026_bin.102_T1900045256_TH20190026_bin.102_contig_000029,arylpolyene,Others
T1900045256_TH20190026_bin.102.fa.c00082_T190004...region001, T1900045256_TH20190026_bin.102_T1900045256_TH20190026_bin.102_contig_000082,betalactone,Others
T1900045256_TH20190026_bin.125.fa.c00071_T190004...region001, T1900045256_TH20190026_bin.125_T1900045256_TH20190026_bin.125_contig_000071,NRPS,NRPS
T1900045256_TH20190026_bin.125.fa.c00081_T190004...region001, T1900045256_TH20190026_bin.125_T1900045256_TH20190026_bin.125_contig_000081,NRPS,NRPS
T1900045256_TH20190026_bin.152.fa.c00037_T190004...region001, T1900045256_TH20190026_bin.152_T1900045256_TH20190026_bin.152_contig_000037,RRE-containing,RiPPs
T1900045256_TH20190026_bin.152.fa.c00110_T190004...region001, T1900045256_TH20190026_bin.152_T1900045256_TH20190026_bin.152_contig_000110,NRPS,NRPS
T1900045256_TH20190026_bin.152.fa.c00224_T190004...region001, T1900045256_TH20190026_bin.152_T1900045256_TH20190026_bin.152_contig_000224,RRE-containing,RiPPs
T1900045256_TH20190026_bin.159.fa.c00048_T190004...region001, T1900045256_TH20190026_bin.159_T1900045256_TH20190026_bin.159_contig_000048,ranthipeptide,RiPPs
T1900045256_TH20190026_bin.184.fa.c00051_T190004...region001, T1900045256_TH20190026_bin.184_T1900045256_TH20190026_bin.184_contig_000051,betalactone,Others
T1900045256_TH20190026_bin.184.fa.c00063_T190004...region001, T1900045256_TH20190026_bin.184_T1900045256_TH20190026_bin.184_contig_000063,RRE-containing,RiPPs
T1900045256_TH20190026_bin.184.fa.c00100_T190004...region001, T1900045256_TH20190026_bin.184_T1900045256_TH20190026_bin.184_contig_000100,ranthipeptide,RiPPs
T1900045256_TH20190026_bin.184.fa.c00122_T190004...region001, T1900045256_TH20190026_bin.184_T1900045256_TH20190026_bin.184_contig_000122,ranthipeptide,RiPPs
T1900045256_TH20190026_bin.31.fa.c00044_T190004...region001, T1900045256_TH20190026_bin.31_T1900045256_TH20190026_bin.31_contig_000044,ranthipeptide,RiPPs
T1900045256_TH20190026_bin.31.fa.c00046_T190004...region001, T1900045256_TH20190026_bin.31_T1900045256_TH20190026_bin.31_contig_000046,RiPP-like,RiPPs
T1900045256_TH20190026_bin.72.fa.c00005_T190004...region001, T1900045256_TH20190026_bin.72_T1900045256_TH20190026_bin.72_contig_000005,NRPS-like,NRPS
T1900045256_TH20190026_bin.72.fa.c00018_T190004...region001, T1900045256_TH20190026_bin.72_T1900045256_TH20190026_bin.72_contig_000018,RRE-containing,RiPPs
T1900045256_TH20190026_bin.72.fa.c00041_T190004...region001, T1900045256_TH20190026_bin.72_T1900045256_TH20190026_bin.72_contig_000041,arylpolyene,Others
T1900045256_TH20190026_bin.72.fa.c00055_T190004...region001, T1900045256_TH20190026_bin.72_T1900045256_TH20190026_bin.72_contig_000055,RRE-containing,RiPPs
T1900045256_TH20190026_bin.72.fa.c00064_T190004...region001, T1900045256_TH20190026_bin.72_T1900045256_TH20190026_bin.72_contig_000064,NRPS,NRPS
T1900045256_TH20190026_bin.72.fa.c00083_T190004...region001, T1900045256_TH20190026_bin.72_T1900045256_TH20190026_bin.72_contig_000083,NRPS-like,NRPS
T1900045256_TH20190026_bin.72.fa.c00088_T190004...region001, T1900045256_TH20190026_bin.72_T1900045256_TH20190026_bin.72_contig_000088,betalactone,Others
T1900045256_TH20190026_bin.75.fa.c00001_T190004...region001, T1900045256_TH20190026_bin.75_T1900045256_TH20190026_bin.75_contig_000001,betalactone,Others
T1900045256_TH20190026_bin.86.fa.c00072_T190004...region001, T1900045256_TH20190026_bin.86_T1900045256_TH20190026_bin.86_contig_000072,ranthipeptide,RiPPs
T1900045256_TH20190026_bin.88.fa.c00173_T190004...region001, T1900045256_TH20190026_bin.88_T1900045256_TH20190026_bin.88_contig_000173,arylpolyene,Others
T1900045257_TH20190027_bin.102.fa.c00251_T190004...region001, T1900045257_TH20190027_bin.102_T1900045257_TH20190027_bin.102_contig_000251,NRPS,NRPS
T1900045257_TH20190027_bin.102.fa.c00269_T190004...region001, T1900045257_TH20190027_bin.102_T1900045257_TH20190027_bin.102_contig_000269,RRE-containing,RiPPs
T1900045257_TH20190027_bin.164.fa.c00033_T190004...region001, T1900045257_TH20190027_bin.164_T1900045257_TH20190027_bin.164_contig_000033,NRPS,NRPS
T1900045257_TH20190027_bin.164.fa.c00140_T190004...region001, T1900045257_TH20190027_bin.164_T1900045257_TH20190027_bin.164_contig_000140,NRPS-like,NRPS
T1900045257_TH20190027_bin.21.fa.c00106_T190004...region001, T1900045257_TH20190027_bin.21_T1900045257_TH20190027_bin.21_contig_000106,RRE-containing,RiPPs
T1900045257_TH20190027_bin.21.fa.c00106_T190004...region002, T1900045257_TH20190027_bin.21_T1900045257_TH20190027_bin.21_contig_000106,RRE-containing,RiPPs
T1900045257_TH20190027_bin.21.fa.c00130_T190004...region001, T1900045257_TH20190027_bin.21_T1900045257_TH20190027_bin.21_contig_000130,betalactone,Others
T1900045257_TH20190027_bin.256.fa.c00026_T190004...region001, T1900045257_TH20190027_bin.256_T1900045257_TH20190027_bin.256_contig_000026,RRE-containing,RiPPs
T1900045257_TH20190027_bin.256.fa.c00029_T190004...region001, T1900045257_TH20190027_bin.256_T1900045257_TH20190027_bin.256_contig_000029,RRE-containing,RiPPs
T1900045257_TH20190027_bin.256.fa.c00040_T190004...region001, T1900045257_TH20190027_bin.256_T1900045257_TH20190027_bin.256_contig_000040,NRPS,NRPS
T1900045257_TH20190027_bin.256.fa.c00045_T190004...region001, T1900045257_TH20190027_bin.256_T1900045257_TH20190027_bin.256_contig_000045,betalactone,Others
T1900045257_TH20190027_bin.27.fa.c00200_T190004...region001, T1900045257_TH20190027_bin.27_T1900045257_TH20190027_bin.27_contig_000200,NRPS,NRPS
T1900045257_TH20190027_bin.27.fa.c00311_T190004...region001, T1900045257_TH20190027_bin.27_T1900045257_TH20190027_bin.27_contig_000311,NRPS-like,NRPS
T1900045257_TH20190027_bin.27.fa.c00405_T190004...region001, T1900045257_TH20190027_bin.27_T1900045257_TH20190027_bin.27_contig_000405,RRE-containing,RiPPs
T1900045257_TH20190027_bin.273.fa.c00085_T190004...region001, T1900045257_TH20190027_bin.273_T1900045257_TH20190027_bin.273_contig_000085,RRE-containing,RiPPs
T1900045257_TH20190027_bin.273.fa.c00127_T190004...region001, T1900045257_TH20190027_bin.273_T1900045257_TH20190027_bin.273_contig_000127,RRE-containing,RiPPs
T1900045257_TH20190027_bin.273.fa.c00155_T190004...region001, T1900045257_TH20190027_bin.273_T1900045257_TH20190027_bin.273_contig_000155,betalactone,Others
T1900045257_TH20190027_bin.35.fa.c00122_T190004...region001, T1900045257_TH20190027_bin.35_T1900045257_TH20190027_bin.35_contig_000122,ranthipeptide,RiPPs
T1900045257_TH20190027_bin.8.fa.c00313_T190004...region001, T1900045257_TH20190027_bin.8_T1900045257_TH20190027_bin.8_contig_000313,RRE-containing,RiPPs
