BGC_ID,BGC_cluster_ID,BGC_Prediction,BiG-SCAPE_class
T1900044977_TA20190039_bin.185.fa.c01172_T190004...region001, T1900044977_TA20190039_bin.185_T1900044977_TA20190039_bin.185_contig_001172,NRPS-like,NRPS
T1900044977_TA20190039_bin.185.fa.c01173_T190004...region001, T1900044977_TA20190039_bin.185_T1900044977_TA20190039_bin.185_contig_001173,proteusin,RiPPs
T1900044977_TA20190039_bin.185.fa.c01252_T190004...region001, T1900044977_TA20190039_bin.185_T1900044977_TA20190039_bin.185_contig_001252,NRPS,NRPS
T1900044977_TA20190039_bin.185.fa.c01270_T190004...region001, T1900044977_TA20190039_bin.185_T1900044977_TA20190039_bin.185_contig_001270,NRPS,NRPS
T1900044977_TA20190039_bin.185.fa.c01315_T190004...region001, T1900044977_TA20190039_bin.185_T1900044977_TA20190039_bin.185_contig_001315,transAT-PKS-like,PKSother
T1900044977_TA20190039_bin.185.fa.c01342_T190004...region001, T1900044977_TA20190039_bin.185_T1900044977_TA20190039_bin.185_contig_001342,transAT-PKS-like,PKSother
T1900044977_TA20190039_bin.185.fa.c01434_T190004...region001, T1900044977_TA20190039_bin.185_T1900044977_TA20190039_bin.185_contig_001434,transAT-PKS.NRPS,PKS-NRP_Hybrids
T1900044977_TA20190039_bin.185.fa.c01481_T190004...region001, T1900044977_TA20190039_bin.185_T1900044977_TA20190039_bin.185_contig_001481,transAT-PKS-like,PKSother
T1900044977_TA20190039_bin.185.fa.c01482_T190004...region001, T1900044977_TA20190039_bin.185_T1900044977_TA20190039_bin.185_contig_001482,RRE-containing,RiPPs
T1900044977_TA20190039_bin.185.fa.c01522_T190004...region001, T1900044977_TA20190039_bin.185_T1900044977_TA20190039_bin.185_contig_001522,transAT-PKS-like,PKSother
T1900044977_TA20190039_bin.185.fa.c01533_T190004...region001, T1900044977_TA20190039_bin.185_T1900044977_TA20190039_bin.185_contig_001533,transAT-PKS-like,PKSother
T1900044977_TA20190039_bin.185.fa.c01695_T190004...region001, T1900044977_TA20190039_bin.185_T1900044977_TA20190039_bin.185_contig_001695,transAT-PKS-like,PKSother
T1900044977_TA20190039_bin.185.fa.c01735_T190004...region001, T1900044977_TA20190039_bin.185_T1900044977_TA20190039_bin.185_contig_001735,transAT-PKS-like,PKSother
T1900044977_TA20190039_bin.185.fa.c01739_T190004...region001, T1900044977_TA20190039_bin.185_T1900044977_TA20190039_bin.185_contig_001739,terpene,Terpene
T1900044977_TA20190039_bin.205.fa.c00026_T190004...region001, T1900044977_TA20190039_bin.205_T1900044977_TA20190039_bin.205_contig_000026,NRPS-like,NRPS
T1900044977_TA20190039_bin.205.fa.c00062_T190004...region001, T1900044977_TA20190039_bin.205_T1900044977_TA20190039_bin.205_contig_000062,NRPS,NRPS
T1900044977_TA20190039_bin.205.fa.c00071_T190004...region001, T1900044977_TA20190039_bin.205_T1900044977_TA20190039_bin.205_contig_000071,proteusin,RiPPs
T1900044977_TA20190039_bin.205.fa.c00074_T190004...region001, T1900044977_TA20190039_bin.205_T1900044977_TA20190039_bin.205_contig_000074,betalactone,Others
T1900044977_TA20190039_bin.222.fa.c00032_T190004...region001, T1900044977_TA20190039_bin.222_T1900044977_TA20190039_bin.222_contig_000032,NRPS,NRPS
T1900044977_TA20190039_bin.222.fa.c00082_T190004...region001, T1900044977_TA20190039_bin.222_T1900044977_TA20190039_bin.222_contig_000082,NRPS,NRPS
T1900044977_TA20190039_bin.222.fa.c00170_T190004...region001, T1900044977_TA20190039_bin.222_T1900044977_TA20190039_bin.222_contig_000170,NRPS,NRPS
T1900044977_TA20190039_bin.222.fa.c00215_T190004...region001, T1900044977_TA20190039_bin.222_T1900044977_TA20190039_bin.222_contig_000215,betalactone,Others
T1900044977_TA20190039_bin.222.fa.c00412_T190004...region001, T1900044977_TA20190039_bin.222_T1900044977_TA20190039_bin.222_contig_000412,NRPS,NRPS
T1900044977_TA20190039_bin.222.fa.c00418_T190004...region001, T1900044977_TA20190039_bin.222_T1900044977_TA20190039_bin.222_contig_000418,NRPS,NRPS
T1900044977_TA20190039_bin.226.fa.c00059_T190004...region001, T1900044977_TA20190039_bin.226_T1900044977_TA20190039_bin.226_contig_000059,RiPP-like,RiPPs
T1900044977_TA20190039_bin.240.fa.c00070_T190004...region001, T1900044977_TA20190039_bin.240_T1900044977_TA20190039_bin.240_contig_000070,thiopeptide.LAP,RiPPs
T1900044977_TA20190039_bin.240.fa.c00097_T190004...region001, T1900044977_TA20190039_bin.240_T1900044977_TA20190039_bin.240_contig_000097,RRE-containing.lassopeptide,RiPPs
T1900044977_TA20190039_bin.30.fa.c00064_T190004...region001, T1900044977_TA20190039_bin.30_T1900044977_TA20190039_bin.30_contig_000064,arylpolyene,Others
T1900044977_TA20190039_bin.30.fa.c00204_T190004...region001, T1900044977_TA20190039_bin.30_T1900044977_TA20190039_bin.30_contig_000204,arylpolyene,Others
T1900044977_TA20190039_bin.43.fa.c00251_T190004...region001, T1900044977_TA20190039_bin.43_T1900044977_TA20190039_bin.43_contig_000251,NRPS,NRPS
T1900044977_TA20190039_bin.43.fa.c00268_T190004...region001, T1900044977_TA20190039_bin.43_T1900044977_TA20190039_bin.43_contig_000268,RiPP-like,RiPPs
T1900044978_TA20190040_bin.10.fa.c00102_T190004...region001, T1900044978_TA20190040_bin.10_T1900044978_TA20190040_bin.10_contig_000102,terpene,Terpene
T1900044978_TA20190040_bin.10.fa.c00111_T190004...region001, T1900044978_TA20190040_bin.10_T1900044978_TA20190040_bin.10_contig_000111,NRPS-like,NRPS
T1900044978_TA20190040_bin.10.fa.c00214_T190004...region001, T1900044978_TA20190040_bin.10_T1900044978_TA20190040_bin.10_contig_000214,RRE-containing,RiPPs
T1900044978_TA20190040_bin.107.fa.c00044_T190004...region001, T1900044978_TA20190040_bin.107_T1900044978_TA20190040_bin.107_contig_000044,NRPS-like,NRPS
T1900044978_TA20190040_bin.107.fa.c00127_T190004...region001, T1900044978_TA20190040_bin.107_T1900044978_TA20190040_bin.107_contig_000127,terpene,Terpene
T1900044978_TA20190040_bin.107.fa.c00132_T190004...region001, T1900044978_TA20190040_bin.107_T1900044978_TA20190040_bin.107_contig_000132,RRE-containing,RiPPs
T1900044978_TA20190040_bin.107.fa.c00336_T190004...region001, T1900044978_TA20190040_bin.107_T1900044978_TA20190040_bin.107_contig_000336,RRE-containing,RiPPs
T1900044978_TA20190040_bin.145.fa.c00002_T190004...region001, T1900044978_TA20190040_bin.145_T1900044978_TA20190040_bin.145_contig_000002,NRPS-like,NRPS
T1900044978_TA20190040_bin.145.fa.c00016_T190004...region001, T1900044978_TA20190040_bin.145_T1900044978_TA20190040_bin.145_contig_000016,NRPS-like,NRPS
T1900044978_TA20190040_bin.145.fa.c00018_T190004...region001, T1900044978_TA20190040_bin.145_T1900044978_TA20190040_bin.145_contig_000018,betalactone,Others
T1900044978_TA20190040_bin.145.fa.c00022_T190004...region001, T1900044978_TA20190040_bin.145_T1900044978_TA20190040_bin.145_contig_000022,arylpolyene,Others
T1900044978_TA20190040_bin.145.fa.c00031_T190004...region001, T1900044978_TA20190040_bin.145_T1900044978_TA20190040_bin.145_contig_000031,NRPS-like.NRPS,NRPS
T1900044978_TA20190040_bin.146.fa.c00087_T190004...region001, T1900044978_TA20190040_bin.146_T1900044978_TA20190040_bin.146_contig_000087,ranthipeptide,RiPPs
T1900044978_TA20190040_bin.146.fa.c00120_T190004...region001, T1900044978_TA20190040_bin.146_T1900044978_TA20190040_bin.146_contig_000120,NRPS-like,NRPS
T1900044978_TA20190040_bin.156.fa.c00106_T190004...region001, T1900044978_TA20190040_bin.156_T1900044978_TA20190040_bin.156_contig_000106,RRE-containing,RiPPs
T1900044978_TA20190040_bin.175.fa.c00033_T190004...region001, T1900044978_TA20190040_bin.175_T1900044978_TA20190040_bin.175_contig_000033,ranthipeptide,RiPPs
T1900044978_TA20190040_bin.176.fa.c00087_T190004...region001, T1900044978_TA20190040_bin.176_T1900044978_TA20190040_bin.176_contig_000087,NRPS-like,NRPS
T1900044978_TA20190040_bin.178.fa.c00181_T190004...region001, T1900044978_TA20190040_bin.178_T1900044978_TA20190040_bin.178_contig_000181,betalactone,Others
T1900044978_TA20190040_bin.203.fa.c00007_T190004...region001, T1900044978_TA20190040_bin.203_T1900044978_TA20190040_bin.203_contig_000007,terpene.T3PKS,Others
T1900044978_TA20190040_bin.207.fa.c00116_T190004...region001, T1900044978_TA20190040_bin.207_T1900044978_TA20190040_bin.207_contig_000116,RRE-containing,RiPPs
T1900044978_TA20190040_bin.207.fa.c00193_T190004...region001, T1900044978_TA20190040_bin.207_T1900044978_TA20190040_bin.207_contig_000193,NRPS-like,NRPS
T1900044978_TA20190040_bin.207.fa.c00217_T190004...region001, T1900044978_TA20190040_bin.207_T1900044978_TA20190040_bin.207_contig_000217,NRPS-like,NRPS
T1900044978_TA20190040_bin.208.fa.c00080_T190004...region001, T1900044978_TA20190040_bin.208_T1900044978_TA20190040_bin.208_contig_000080,betalactone,Others
T1900044978_TA20190040_bin.214.fa.c00178_T190004...region001, T1900044978_TA20190040_bin.214_T1900044978_TA20190040_bin.214_contig_000178,arylpolyene,Others
T1900044978_TA20190040_bin.214.fa.c00298_T190004...region001, T1900044978_TA20190040_bin.214_T1900044978_TA20190040_bin.214_contig_000298,terpene,Terpene
T1900044978_TA20190040_bin.214.fa.c00339_T190004...region001, T1900044978_TA20190040_bin.214_T1900044978_TA20190040_bin.214_contig_000339,NRPS,NRPS
T1900044978_TA20190040_bin.220.fa.c00017_T190004...region001, T1900044978_TA20190040_bin.220_T1900044978_TA20190040_bin.220_contig_000017,NRPS-like,NRPS
T1900044978_TA20190040_bin.220.fa.c00052_T190004...region001, T1900044978_TA20190040_bin.220_T1900044978_TA20190040_bin.220_contig_000052,RRE-containing,RiPPs
T1900044978_TA20190040_bin.220.fa.c00064_T190004...region001, T1900044978_TA20190040_bin.220_T1900044978_TA20190040_bin.220_contig_000064,terpene,Terpene
T1900044978_TA20190040_bin.220.fa.c00191_T190004...region001, T1900044978_TA20190040_bin.220_T1900044978_TA20190040_bin.220_contig_000191,NRPS-like,NRPS
T1900044978_TA20190040_bin.24.fa.c00019_T190004...region001, T1900044978_TA20190040_bin.24_T1900044978_TA20190040_bin.24_contig_000019,arylpolyene,Others
T1900044978_TA20190040_bin.264.fa.c00008_T190004...region001, T1900044978_TA20190040_bin.264_T1900044978_TA20190040_bin.264_contig_000008,betalactone,Others
T1900044978_TA20190040_bin.264.fa.c00018_T190004...region001, T1900044978_TA20190040_bin.264_T1900044978_TA20190040_bin.264_contig_000018,RRE-containing,RiPPs
T1900044978_TA20190040_bin.264.fa.c00019_T190004...region001, T1900044978_TA20190040_bin.264_T1900044978_TA20190040_bin.264_contig_000019,NRPS-like,NRPS
T1900044978_TA20190040_bin.264.fa.c00023_T190004...region001, T1900044978_TA20190040_bin.264_T1900044978_TA20190040_bin.264_contig_000023,arylpolyene,Others
T1900044978_TA20190040_bin.264.fa.c00046_T190004...region001, T1900044978_TA20190040_bin.264_T1900044978_TA20190040_bin.264_contig_000046,NRPS,NRPS
T1900044978_TA20190040_bin.277.fa.c00091_T190004...region001, T1900044978_TA20190040_bin.277_T1900044978_TA20190040_bin.277_contig_000091,RRE-containing,RiPPs
T1900044978_TA20190040_bin.277.fa.c00216_T190004...region001, T1900044978_TA20190040_bin.277_T1900044978_TA20190040_bin.277_contig_000216,ranthipeptide,RiPPs
T1900044978_TA20190040_bin.297.fa.c00014_T190004...region001, T1900044978_TA20190040_bin.297_T1900044978_TA20190040_bin.297_contig_000014,betalactone,Others
T1900044978_TA20190040_bin.297.fa.c00098_T190004...region001, T1900044978_TA20190040_bin.297_T1900044978_TA20190040_bin.297_contig_000098,RRE-containing,RiPPs
T1900044978_TA20190040_bin.303.fa.c00007_T190004...region001, T1900044978_TA20190040_bin.303_T1900044978_TA20190040_bin.303_contig_000007,RRE-containing,RiPPs
T1900044978_TA20190040_bin.303.fa.c00058_T190004...region001, T1900044978_TA20190040_bin.303_T1900044978_TA20190040_bin.303_contig_000058,NRPS-like.NRPS,NRPS
T1900044978_TA20190040_bin.303.fa.c00065_T190004...region001, T1900044978_TA20190040_bin.303_T1900044978_TA20190040_bin.303_contig_000065,NRPS-like,NRPS
T1900044978_TA20190040_bin.43.fa.c00029_T190004...region001, T1900044978_TA20190040_bin.43_T1900044978_TA20190040_bin.43_contig_000029,arylpolyene,Others
T1900044979_TA20190041_bin.105.fa.c00026_T190004...region001, T1900044979_TA20190041_bin.105_T1900044979_TA20190041_bin.105_contig_000026,RRE-containing,RiPPs
T1900044979_TA20190041_bin.105.fa.c00393_T190004...region001, T1900044979_TA20190041_bin.105_T1900044979_TA20190041_bin.105_contig_000393,betalactone,Others
T1900044979_TA20190041_bin.109.fa.c00001_T190004...region001, T1900044979_TA20190041_bin.109_T1900044979_TA20190041_bin.109_contig_000001,RRE-containing.betalactone,Others
T1900044979_TA20190041_bin.109.fa.c00041_T190004...region001, T1900044979_TA20190041_bin.109_T1900044979_TA20190041_bin.109_contig_000041,ranthipeptide.RiPP-like.proteusin,RiPPs
T1900044979_TA20190041_bin.109.fa.c00089_T190004...region001, T1900044979_TA20190041_bin.109_T1900044979_TA20190041_bin.109_contig_000089,NRPS,NRPS
T1900044979_TA20190041_bin.109.fa.c00103_T190004...region001, T1900044979_TA20190041_bin.109_T1900044979_TA20190041_bin.109_contig_000103,RRE-containing,RiPPs
T1900044979_TA20190041_bin.114.fa.c00007_T190004...region001, T1900044979_TA20190041_bin.114_T1900044979_TA20190041_bin.114_contig_000007,betalactone,Others
T1900044979_TA20190041_bin.114.fa.c00009_T190004...region001, T1900044979_TA20190041_bin.114_T1900044979_TA20190041_bin.114_contig_000009,RiPP-like,RiPPs
T1900044979_TA20190041_bin.114.fa.c00083_T190004...region001, T1900044979_TA20190041_bin.114_T1900044979_TA20190041_bin.114_contig_000083,NRPS,NRPS
T1900044979_TA20190041_bin.114.fa.c00085_T190004...region001, T1900044979_TA20190041_bin.114_T1900044979_TA20190041_bin.114_contig_000085,arylpolyene,Others
T1900044979_TA20190041_bin.114.fa.c00090_T190004...region001, T1900044979_TA20190041_bin.114_T1900044979_TA20190041_bin.114_contig_000090,NRPS-like,NRPS
T1900044979_TA20190041_bin.114.fa.c00105_T190004...region001, T1900044979_TA20190041_bin.114_T1900044979_TA20190041_bin.114_contig_000105,NRPS-like.betalactone,Others
T1900044979_TA20190041_bin.128.fa.c00008_T190004...region001, T1900044979_TA20190041_bin.128_T1900044979_TA20190041_bin.128_contig_000008,NRPS-like,NRPS
T1900044979_TA20190041_bin.128.fa.c00015_T190004...region001, T1900044979_TA20190041_bin.128_T1900044979_TA20190041_bin.128_contig_000015,NRPS-like,NRPS
T1900044979_TA20190041_bin.128.fa.c00046_T190004...region001, T1900044979_TA20190041_bin.128_T1900044979_TA20190041_bin.128_contig_000046,RRE-containing,RiPPs
T1900044979_TA20190041_bin.128.fa.c00048_T190004...region001, T1900044979_TA20190041_bin.128_T1900044979_TA20190041_bin.128_contig_000048,RRE-containing,RiPPs
T1900044979_TA20190041_bin.128.fa.c00139_T190004...region001, T1900044979_TA20190041_bin.128_T1900044979_TA20190041_bin.128_contig_000139,RRE-containing,RiPPs
T1900044979_TA20190041_bin.128.fa.c00249_T190004...region001, T1900044979_TA20190041_bin.128_T1900044979_TA20190041_bin.128_contig_000249,betalactone,Others
T1900044979_TA20190041_bin.128.fa.c00317_T190004...region001, T1900044979_TA20190041_bin.128_T1900044979_TA20190041_bin.128_contig_000317,RRE-containing,RiPPs
T1900044979_TA20190041_bin.166.fa.c00012_T190004...region001, T1900044979_TA20190041_bin.166_T1900044979_TA20190041_bin.166_contig_000012,RRE-containing,RiPPs
T1900044979_TA20190041_bin.166.fa.c00048_T190004...region001, T1900044979_TA20190041_bin.166_T1900044979_TA20190041_bin.166_contig_000048,ranthipeptide,RiPPs
T1900044979_TA20190041_bin.174.fa.c00017_T190004...region001, T1900044979_TA20190041_bin.174_T1900044979_TA20190041_bin.174_contig_000017,NRPS,NRPS
T1900044979_TA20190041_bin.174.fa.c00036_T190004...region001, T1900044979_TA20190041_bin.174_T1900044979_TA20190041_bin.174_contig_000036,NRPS-like,NRPS
T1900044979_TA20190041_bin.174.fa.c00078_T190004...region001, T1900044979_TA20190041_bin.174_T1900044979_TA20190041_bin.174_contig_000078,ranthipeptide,RiPPs
T1900044979_TA20190041_bin.174.fa.c00084_T190004...region001, T1900044979_TA20190041_bin.174_T1900044979_TA20190041_bin.174_contig_000084,NRPS,NRPS
T1900044979_TA20190041_bin.174.fa.c00091_T190004...region001, T1900044979_TA20190041_bin.174_T1900044979_TA20190041_bin.174_contig_000091,ranthipeptide,RiPPs
T1900044979_TA20190041_bin.174.fa.c00091_T190004...region002, T1900044979_TA20190041_bin.174_T1900044979_TA20190041_bin.174_contig_000091,NRPS-like.NRPS,NRPS
T1900044979_TA20190041_bin.194.fa.c00181_T190004...region001, T1900044979_TA20190041_bin.194_T1900044979_TA20190041_bin.194_contig_000181,NRPS-like,NRPS
T1900044979_TA20190041_bin.194.fa.c00326_T190004...region001, T1900044979_TA20190041_bin.194_T1900044979_TA20190041_bin.194_contig_000326,RRE-containing,RiPPs
T1900044979_TA20190041_bin.199.fa.c00048_T190004...region001, T1900044979_TA20190041_bin.199_T1900044979_TA20190041_bin.199_contig_000048,NRPS-like,NRPS
T1900044979_TA20190041_bin.199.fa.c00101_T190004...region001, T1900044979_TA20190041_bin.199_T1900044979_TA20190041_bin.199_contig_000101,NRPS,NRPS
T1900044979_TA20190041_bin.199.fa.c00141_T190004...region001, T1900044979_TA20190041_bin.199_T1900044979_TA20190041_bin.199_contig_000141,NRPS-like,NRPS
T1900044979_TA20190041_bin.199.fa.c00167_T190004...region001, T1900044979_TA20190041_bin.199_T1900044979_TA20190041_bin.199_contig_000167,NRPS,NRPS
T1900044979_TA20190041_bin.207.fa.c00015_T190004...region001, T1900044979_TA20190041_bin.207_T1900044979_TA20190041_bin.207_contig_000015,RRE-containing,RiPPs
T1900044979_TA20190041_bin.207.fa.c00038_T190004...region001, T1900044979_TA20190041_bin.207_T1900044979_TA20190041_bin.207_contig_000038,cyclic-lactone-autoinducer,RiPPs
T1900044979_TA20190041_bin.207.fa.c00177_T190004...region001, T1900044979_TA20190041_bin.207_T1900044979_TA20190041_bin.207_contig_000177,ranthipeptide,RiPPs
T1900044979_TA20190041_bin.22.fa.c00031_T190004...region001, T1900044979_TA20190041_bin.22_T1900044979_TA20190041_bin.22_contig_000031,RRE-containing,RiPPs
T1900044979_TA20190041_bin.22.fa.c00163_T190004...region001, T1900044979_TA20190041_bin.22_T1900044979_TA20190041_bin.22_contig_000163,RRE-containing,RiPPs
T1900044979_TA20190041_bin.22.fa.c00264_T190004...region001, T1900044979_TA20190041_bin.22_T1900044979_TA20190041_bin.22_contig_000264,NRPS,NRPS
T1900044979_TA20190041_bin.22.fa.c00278_T190004...region001, T1900044979_TA20190041_bin.22_T1900044979_TA20190041_bin.22_contig_000278,NRPS,NRPS
T1900044979_TA20190041_bin.22.fa.c00325_T190004...region001, T1900044979_TA20190041_bin.22_T1900044979_TA20190041_bin.22_contig_000325,RRE-containing,RiPPs
T1900044979_TA20190041_bin.22.fa.c00361_T190004...region001, T1900044979_TA20190041_bin.22_T1900044979_TA20190041_bin.22_contig_000361,NRPS,NRPS
T1900044979_TA20190041_bin.262.fa.c00033_T190004...region001, T1900044979_TA20190041_bin.262_T1900044979_TA20190041_bin.262_contig_000033,ranthipeptide,RiPPs
T1900044979_TA20190041_bin.262.fa.c00054_T190004...region001, T1900044979_TA20190041_bin.262_T1900044979_TA20190041_bin.262_contig_000054,RiPP-like,RiPPs
T1900044979_TA20190041_bin.262.fa.c00087_T190004...region001, T1900044979_TA20190041_bin.262_T1900044979_TA20190041_bin.262_contig_000087,RiPP-like,RiPPs
T1900044979_TA20190041_bin.262.fa.c00116_T190004...region001, T1900044979_TA20190041_bin.262_T1900044979_TA20190041_bin.262_contig_000116,RRE-containing,RiPPs
T1900044979_TA20190041_bin.262.fa.c00137_T190004...region001, T1900044979_TA20190041_bin.262_T1900044979_TA20190041_bin.262_contig_000137,ranthipeptide,RiPPs
T1900044979_TA20190041_bin.262.fa.c00174_T190004...region001, T1900044979_TA20190041_bin.262_T1900044979_TA20190041_bin.262_contig_000174,NRPS,NRPS
T1900044979_TA20190041_bin.266.fa.c00021_T190004...region001, T1900044979_TA20190041_bin.266_T1900044979_TA20190041_bin.266_contig_000021,ranthipeptide,RiPPs
T1900044979_TA20190041_bin.266.fa.c00040_T190004...region001, T1900044979_TA20190041_bin.266_T1900044979_TA20190041_bin.266_contig_000040,cyclic-lactone-autoinducer,RiPPs
T1900044979_TA20190041_bin.266.fa.c00051_T190004...region001, T1900044979_TA20190041_bin.266_T1900044979_TA20190041_bin.266_contig_000051,RRE-containing,RiPPs
T1900044979_TA20190041_bin.282.fa.c00128_T190004...region001, T1900044979_TA20190041_bin.282_T1900044979_TA20190041_bin.282_contig_000128,NRPS,NRPS
T1900044979_TA20190041_bin.282.fa.c00240_T190004...region001, T1900044979_TA20190041_bin.282_T1900044979_TA20190041_bin.282_contig_000240,RRE-containing,RiPPs
T1900044979_TA20190041_bin.282.fa.c00384_T190004...region001, T1900044979_TA20190041_bin.282_T1900044979_TA20190041_bin.282_contig_000384,cyclic-lactone-autoinducer,RiPPs
T1900044979_TA20190041_bin.282.fa.c00434_T190004...region001, T1900044979_TA20190041_bin.282_T1900044979_TA20190041_bin.282_contig_000434,NRPS-like,NRPS
T1900044979_TA20190041_bin.282.fa.c00436_T190004...region001, T1900044979_TA20190041_bin.282_T1900044979_TA20190041_bin.282_contig_000436,NRPS-like,NRPS
T1900044979_TA20190041_bin.293.fa.c00002_T190004...region001, T1900044979_TA20190041_bin.293_T1900044979_TA20190041_bin.293_contig_000002,RiPP-like,RiPPs
T1900044979_TA20190041_bin.293.fa.c00005_T190004...region001, T1900044979_TA20190041_bin.293_T1900044979_TA20190041_bin.293_contig_000005,betalactone,Others
T1900044979_TA20190041_bin.293.fa.c00012_T190004...region001, T1900044979_TA20190041_bin.293_T1900044979_TA20190041_bin.293_contig_000012,NRPS,NRPS
T1900044979_TA20190041_bin.293.fa.c00029_T190004...region001, T1900044979_TA20190041_bin.293_T1900044979_TA20190041_bin.293_contig_000029,NRPS-like.NRPS,NRPS
T1900044979_TA20190041_bin.293.fa.c00036_T190004...region001, T1900044979_TA20190041_bin.293_T1900044979_TA20190041_bin.293_contig_000036,NRPS-like,NRPS
T1900044979_TA20190041_bin.293.fa.c00041_T190004...region001, T1900044979_TA20190041_bin.293_T1900044979_TA20190041_bin.293_contig_000041,NRPS-like.NRPS,NRPS
T1900044979_TA20190041_bin.293.fa.c00078_T190004...region001, T1900044979_TA20190041_bin.293_T1900044979_TA20190041_bin.293_contig_000078,RRE-containing,RiPPs
T1900044979_TA20190041_bin.293.fa.c00094_T190004...region001, T1900044979_TA20190041_bin.293_T1900044979_TA20190041_bin.293_contig_000094,RRE-containing,RiPPs
T1900044979_TA20190041_bin.33.fa.c00111_T190004...region001, T1900044979_TA20190041_bin.33_T1900044979_TA20190041_bin.33_contig_000111,NRPS-like,NRPS
T1900044979_TA20190041_bin.331.fa.c00060_T190004...region001, T1900044979_TA20190041_bin.331_T1900044979_TA20190041_bin.331_contig_000060,NRPS-like,NRPS
T1900044979_TA20190041_bin.331.fa.c00076_T190004...region001, T1900044979_TA20190041_bin.331_T1900044979_TA20190041_bin.331_contig_000076,NRPS-like,NRPS
T1900044979_TA20190041_bin.331.fa.c00300_T190004...region001, T1900044979_TA20190041_bin.331_T1900044979_TA20190041_bin.331_contig_000300,NRPS,NRPS
T1900044979_TA20190041_bin.34.fa.c00003_T190004...region001, T1900044979_TA20190041_bin.34_T1900044979_TA20190041_bin.34_contig_000003,arylpolyene,Others
T1900044979_TA20190041_bin.34.fa.c00013_T190004...region001, T1900044979_TA20190041_bin.34_T1900044979_TA20190041_bin.34_contig_000013,resorcinol,Others
T1900044979_TA20190041_bin.34.fa.c00013_T190004...region002, T1900044979_TA20190041_bin.34_T1900044979_TA20190041_bin.34_contig_000013,RRE-containing,RiPPs
T1900044979_TA20190041_bin.34.fa.c00020_T190004...region001, T1900044979_TA20190041_bin.34_T1900044979_TA20190041_bin.34_contig_000020,arylpolyene,Others
T1900044979_TA20190041_bin.34.fa.c00042_T190004...region001, T1900044979_TA20190041_bin.34_T1900044979_TA20190041_bin.34_contig_000042,arylpolyene,Others
T1900044979_TA20190041_bin.34.fa.c00043_T190004...region001, T1900044979_TA20190041_bin.34_T1900044979_TA20190041_bin.34_contig_000043,betalactone,Others
T1900044979_TA20190041_bin.361.fa.c00006_T190004...region001, T1900044979_TA20190041_bin.361_T1900044979_TA20190041_bin.361_contig_000006,RRE-containing,RiPPs
T1900044979_TA20190041_bin.361.fa.c00179_T190004...region001, T1900044979_TA20190041_bin.361_T1900044979_TA20190041_bin.361_contig_000179,RRE-containing,RiPPs
T1900044979_TA20190041_bin.361.fa.c00189_T190004...region001, T1900044979_TA20190041_bin.361_T1900044979_TA20190041_bin.361_contig_000189,RRE-containing,RiPPs
T1900044979_TA20190041_bin.378.fa.c00197_T190004...region001, T1900044979_TA20190041_bin.378_T1900044979_TA20190041_bin.378_contig_000197,NRPS-like,NRPS
T1900044979_TA20190041_bin.390.fa.c00138_T190004...region001, T1900044979_TA20190041_bin.390_T1900044979_TA20190041_bin.390_contig_000138,RRE-containing,RiPPs
T1900044979_TA20190041_bin.390.fa.c00265_T190004...region001, T1900044979_TA20190041_bin.390_T1900044979_TA20190041_bin.390_contig_000265,NRPS,NRPS
T1900044979_TA20190041_bin.395.fa.c00012_T190004...region001, T1900044979_TA20190041_bin.395_T1900044979_TA20190041_bin.395_contig_000012,NRPS-like,NRPS
T1900044979_TA20190041_bin.398.fa.c00130_T190004...region001, T1900044979_TA20190041_bin.398_T1900044979_TA20190041_bin.398_contig_000130,RRE-containing,RiPPs
T1900044979_TA20190041_bin.398.fa.c00168_T190004...region001, T1900044979_TA20190041_bin.398_T1900044979_TA20190041_bin.398_contig_000168,betalactone,Others
T1900044979_TA20190041_bin.398.fa.c00183_T190004...region001, T1900044979_TA20190041_bin.398_T1900044979_TA20190041_bin.398_contig_000183,cyclic-lactone-autoinducer,RiPPs
T1900044979_TA20190041_bin.399.fa.c00460_T190004...region001, T1900044979_TA20190041_bin.399_T1900044979_TA20190041_bin.399_contig_000460,NRPS,NRPS
T1900044979_TA20190041_bin.4.fa.c00034_T190004...region001, T1900044979_TA20190041_bin.4_T1900044979_TA20190041_bin.4_contig_000034,RiPP-like,RiPPs
T1900044979_TA20190041_bin.4.fa.c00181_T190004...region001, T1900044979_TA20190041_bin.4_T1900044979_TA20190041_bin.4_contig_000181,cyclic-lactone-autoinducer,RiPPs
T1900044979_TA20190041_bin.4.fa.c00241_T190004...region001, T1900044979_TA20190041_bin.4_T1900044979_TA20190041_bin.4_contig_000241,NRPS,NRPS
T1900044979_TA20190041_bin.40.fa.c00056_T190004...region001, T1900044979_TA20190041_bin.40_T1900044979_TA20190041_bin.40_contig_000056,ranthipeptide,RiPPs
T1900044979_TA20190041_bin.40.fa.c00185_T190004...region001, T1900044979_TA20190041_bin.40_T1900044979_TA20190041_bin.40_contig_000185,RRE-containing,RiPPs
T1900044979_TA20190041_bin.400.fa.c00008_T190004...region001, T1900044979_TA20190041_bin.400_T1900044979_TA20190041_bin.400_contig_000008,betalactone,Others
T1900044979_TA20190041_bin.400.fa.c00009_T190004...region001, T1900044979_TA20190041_bin.400_T1900044979_TA20190041_bin.400_contig_000009,NRPS-like,NRPS
