SGB_ID,SGBs,completeness,contamination,length,N50,taxonomy,Quality,MAGs_in_SGB
SGB_2460,T1900044773_TS20190239.MAGScoT_cleanbin_000029.fa,96.73,2.57,1817763,41162,d__Bacteria;p__Bacillota_A;c__Clostridia;o__UMGS1883;f__UMGS1883;g__UMGS1883;s__,High,23
SGB_2461,T1900044773_TS20190239.MAGScoT_cleanbin_000068.fa,72.51,0.69,1427801,4594,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__,Medium,4
SGB_2462,T1900044774_TS20190240_bin.13.fa,96.42,0,2683823,85869,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG806;s__,High,11
SGB_2463,T1900044774_TS20190240_bin.18.fa,86.41,3.32,1973699,21239,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__,Medium,4
SGB_2464,T1900044774_TS20190240_bin.34.fa,97.37,0.24,1781546,49078,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp017504265,High,47
SGB_2465,T1900044774_TS20190240_bin.50.fa,93.6,0.45,1595920,20970,d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UBA1381;g__Ornithomonoglobus;s__,High,7
SGB_2466,T1900044774_TS20190240.MAGScoT_cleanbin_000007.fa,93.72,0.89,3035133,25718,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__,High,6
SGB_2467,T1900044774_TS20190240.MAGScoT_cleanbin_000022.fa,93.24,1.12,1938440,9765,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1865;s__,High,7
SGB_2468,T1900044774_TS20190240.MAGScoT_cleanbin_000023.fa,82.77,0,2024230,26615,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__SIG627;g__RGIG6353;s__,Medium,6
SGB_2469,T1900044774_TS20190240.MAGScoT_cleanbin_000037.fa,94.83,3.44,2254698,28601,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas sp017416155,High,13
SGB_247,T1900044552_TS20190018.MAGScoT_cleanbin_000005.fa,95.75,0.27,1898639,115848,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG2000;s__RGIG2000 sp017420755,High,4
SGB_2470,T1900044774_TS20190240.MAGScoT_cleanbin_000050.fa,87.25,2.68,1416054,6273,d__Bacteria;p__Bacillota_A;c__Clostridia;o__HGM11514;f__HGM11514;g__SIG438;s__,Medium,4
SGB_2471,T1900044775_TS20190241_bin.186.fa,89.77,0.63,2390953,32382,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__,Medium,5
SGB_2472,T1900044775_TS20190241_bin.229.fa,98.97,1.59,2474998,76011,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__SZUA-448;s__,High,14
SGB_2473,T1900044775_TS20190241_bin.36.fa,89.42,0.34,1422057,22652,d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UBA9506;g__RGIG9126;s__,Medium,5
SGB_2474,T1900044775_TS20190241_bin.9.fa,92.17,2.18,2014835,43913,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__,High,9
SGB_2475,T1900044775_TS20190241.MAGScoT_cleanbin_000002.fa,94.3,0,1725506,22015,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__UMGS1783;g__CAKSHC01;s__,High,34
SGB_2476,T1900044775_TS20190241.MAGScoT_cleanbin_000006.fa,91.72,1.74,1726358,43750,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG4608;s__RGIG4608 sp017531925,High,8
SGB_2477,T1900044775_TS20190241.MAGScoT_cleanbin_000085.fa,71.14,2.8,2417308,4121,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__SIG701;s__,Medium,2
SGB_2478,T1900044776_TS20190242_bin.34.fa,76.08,0,1373469,4975,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448;s__,Medium,3
SGB_2479,T1900044776_TS20190242.MAGScoT_cleanbin_000005.fa,98.67,0,1667705,9887,d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__Anaeroplasmataceae;g__Anaeroplasma;s__,High,20
SGB_248,T1900044552_TS20190018.MAGScoT_cleanbin_000014.fa,97.5,3.06,2507789,79948,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__,High,7
SGB_2480,T1900044776_TS20190242.MAGScoT_cleanbin_000006.fa,92.22,0.93,2550670,53036,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp017503065,High,26
SGB_2481,T1900044776_TS20190242.MAGScoT_cleanbin_000008.fa,97.32,0.22,2369455,26121,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448;s__,High,10
SGB_2482,T1900044776_TS20190242.MAGScoT_cleanbin_000024.fa,81.92,2.9,1280131,191522,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__RGIG1681;s__,Medium,8
SGB_2483,T1900044776_TS20190242.MAGScoT_cleanbin_000038.fa,91.13,0.46,2226333,46244,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__HGM04593 sp900770655,High,105
SGB_2484,T1900044777_TS20190243_bin.136.fa,95.97,0.54,2022632,92027,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__,High,21
SGB_2485,T1900044777_TS20190243_bin.143.fa,91.87,2.95,1298525,30690,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA1259;s__,High,2
SGB_2486,T1900044777_TS20190243_bin.178.fa,88.66,3.69,1530391,7868,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__JAAYXM01;g__SIG480;s__,Medium,2
SGB_2487,T1900044777_TS20190243_bin.202.fa,93.92,1.01,1873970,216490,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__UBA953;g__Spyradosoma;s__Spyradosoma sp017531845,High,29
SGB_2488,T1900044777_TS20190243_bin.229.fa,96.42,2.91,1699825,50309,d__Bacteria;p__Bacillota_A;c__Clostridia;o__UMGS1883;f__UMGS1883;g__UMGS1883;s__,High,2
SGB_2489,T1900044777_TS20190243_bin.280.fa,83.71,0,914850,29123,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rs-D84;f__Rs-D84;g__Enterousia;s__,Medium,13
SGB_249,T1900044552_TS20190018.MAGScoT_cleanbin_000015.fa,97.43,2.46,2904296,99828,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA8612;s__,High,3
SGB_2490,T1900044777_TS20190243_bin.282.fa,94.17,2.97,2195153,10429,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1865;s__,High,2
SGB_2491,T1900044777_TS20190243_bin.297.fa,86.3,0,2036725,30661,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Limimorpha;s__,Medium,35
SGB_2492,T1900044777_TS20190243_bin.66.fa,78.84,4.03,3042407,15249,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-390;s__,Medium,2
SGB_2493,T1900044777_TS20190243_bin.76.fa,91.96,0.46,2560664,83016,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp017466325,High,19
SGB_2494,T1900044777_TS20190243.MAGScoT_cleanbin_000007.fa,97.58,0,1687166,59103,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__JAEDJH01;s__JAEDJH01 sp016296415,High,67
SGB_2495,T1900044777_TS20190243.MAGScoT_cleanbin_000019.fa,94.41,2.27,1848538,25719,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG2000;s__,High,4
SGB_2496,T1900044777_TS20190243.MAGScoT_cleanbin_000022.fa,87.91,1.82,3239615,45346,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA1189;s__,Medium,3
SGB_2497,T1900044777_TS20190243.MAGScoT_cleanbin_000025.fa,94.76,0.16,1569042,233274,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA1259;s__,High,4
SGB_2498,T1900044777_TS20190243.MAGScoT_cleanbin_000038.fa,93.76,2.26,2414701,41121,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__UBA1740 sp017463765,High,3
SGB_2499,T1900044777_TS20190243.MAGScoT_cleanbin_000060.fa,89.33,2.67,1169549,3759,d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__Anaeroplasmataceae;g__Anaeroplasma;s__,Medium,5
SGB_25,T1900044537_TS20190003_bin.90.fa,90.56,4.9,2729087,9578,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__Limiplasma;s__,High,2
SGB_250,T1900044552_TS20190018.MAGScoT_cleanbin_000017.fa,96.51,0,2339125,99506,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__RF16 sp900317885,High,31
SGB_2500,T1900044777_TS20190243.MAGScoT_cleanbin_000066.fa,91.23,5.62,2747535,15024,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__,Medium,3
SGB_2501,T1900044777_TS20190243.MAGScoT_cleanbin_000067.fa,88.4,1.34,2160094,9906,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__,Medium,2
SGB_2502,T1900044777_TS20190243.MAGScoT_cleanbin_000072.fa,86.62,1.61,1673017,11361,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__DTU072;g__Stercoripulliclostridium_A;s__,Medium,3
SGB_2503,T1900044777_TS20190243.MAGScoT_cleanbin_000075.fa,82.42,4.84,1371188,7948,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__,Medium,2
SGB_2504,T1900044778_TS20190244_bin.117.fa,86.41,0.67,1864001,6394,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__RGIG3102;s__RGIG3102 sp017436575,Medium,23
SGB_2505,T1900044778_TS20190244_bin.162.fa,92.62,1.17,1463482,14378,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS172;s__,High,4
SGB_2506,T1900044778_TS20190244_bin.185.fa,99.33,0,2579675,109038,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA3855;s__UBA3855 sp017521325,High,58
SGB_2507,T1900044778_TS20190244_bin.195.fa,82.8,2.11,2092132,12167,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__,Medium,12
SGB_2508,T1900044778_TS20190244_bin.220.fa,87.64,4.73,2924655,8143,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__SIG78;s__,Medium,3
SGB_2509,T1900044778_TS20190244_bin.262.fa,95.87,3.62,1711592,24488,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__,High,6
SGB_251,T1900044552_TS20190018.MAGScoT_cleanbin_000018.fa,93.51,1.12,2830353,29030,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG806;s__,High,11
SGB_2510,T1900044778_TS20190244_bin.305.fa,85.83,3.86,2169652,4961,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__,Medium,3
SGB_2511,T1900044778_TS20190244_bin.351.fa,80.73,1.98,1687469,9510,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__,Medium,3
SGB_2512,T1900044778_TS20190244_bin.365.fa,90.11,2.06,1942360,6037,d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UBA1381;g__;s__,High,12
SGB_2513,T1900044778_TS20190244_bin.377.fa,98.05,0.67,2631581,73245,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp017397925,High,93
SGB_2514,T1900044778_TS20190244_bin.404.fa,93.98,0.27,1978020,25284,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG2000;s__,High,28
SGB_2515,T1900044778_TS20190244_bin.410.fa,83.4,0.67,2184106,7575,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__SIG627;g__RGIG5579;s__,Medium,2
SGB_2516,T1900044778_TS20190244_bin.427.fa,96.77,0,1427928,73370,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAZU01;s__CAZU01 sp015062235,High,31
SGB_2517,T1900044778_TS20190244_bin.498.fa,95.64,0.04,1414069,33978,d__Bacteria;p__Bacillota_A;c__Clostridia;o__UMGS1810;f__UMGS1810;g__;s__,High,4
SGB_2518,T1900044778_TS20190244_bin.506.fa,84.81,2.03,1298912,10731,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RGIG3009;s__,Medium,6
SGB_2519,T1900044778_TS20190244_bin.510.fa,61.29,0,1335447,4358,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__,Medium,2
SGB_252,T1900044552_TS20190018.MAGScoT_cleanbin_000020.fa,95.7,2.35,1008629,34206,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__UBA3637;g__;s__,High,2
SGB_2520,T1900044778_TS20190244_bin.548.fa,92.86,1.39,2182649,79661,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__DTU089;s__,High,3
SGB_2521,T1900044778_TS20190244_bin.560.fa,89.96,4.38,1707573,22064,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__,Medium,2
SGB_2522,T1900044778_TS20190244.MAGScoT_cleanbin_000003.fa,96.98,1.51,1663423,19232,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA5905;s__,High,5
SGB_2523,T1900044778_TS20190244.MAGScoT_cleanbin_000004.fa,95.48,0.03,2194296,58459,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__,High,29
SGB_2524,T1900044778_TS20190244.MAGScoT_cleanbin_000012.fa,96.53,0,2006604,113603,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__DTU064;s__,High,27
SGB_2525,T1900044778_TS20190244.MAGScoT_cleanbin_000016.fa,96.5,2.56,1632190,47530,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__QALW01;g__UMGS1322;s__,High,4
SGB_2526,T1900044778_TS20190244.MAGScoT_cleanbin_000018.fa,94.24,0,1433071,64750,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__SIG565;s__,High,3
SGB_2527,T1900044778_TS20190244.MAGScoT_cleanbin_000024.fa,92.57,0.68,2817683,33609,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__SIG77;s__,High,102
SGB_2528,T1900044778_TS20190244.MAGScoT_cleanbin_000044.fa,83.8,1.69,1744369,53866,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__,Medium,6
SGB_2529,T1900044778_TS20190244.MAGScoT_cleanbin_000047.fa,89.04,1.42,1752180,21432,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-272;s__,Medium,5
SGB_253,T1900044552_TS20190018.MAGScoT_cleanbin_000025.fa,89.22,2.04,1689050,12674,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG6429;s__,Medium,2
SGB_2530,T1900044778_TS20190244.MAGScoT_cleanbin_000052.fa,79.27,2.5,2149752,8989,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__SIG300;s__,Medium,4
SGB_2531,T1900044778_TS20190244.MAGScoT_cleanbin_000061.fa,93.73,2.2,1933051,11505,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1865;s__,High,4
SGB_2532,T1900044778_TS20190244.MAGScoT_cleanbin_000077.fa,80.34,1.28,732417,4705,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__Onthoplasma;s__,Medium,3
SGB_2533,T1900044778_TS20190244.MAGScoT_cleanbin_000100.fa,70.58,0.67,1239032,38767,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__,Medium,3
SGB_2534,T1900044778_TS20190244.MAGScoT_cleanbin_000133.fa,73.86,0,1614287,13893,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__,Medium,4
SGB_2535,T1900044779_TS20190245_bin.111.fa,92.76,5.69,2019835,24453,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__,Medium,3
SGB_2536,T1900044779_TS20190245_bin.271.fa,92.98,4.49,1066993,15996,d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__UMGS1613;s__,High,2
SGB_2537,T1900044779_TS20190245_bin.99.fa,96.1,0.67,2177068,43272,d__Bacteria;p__Bacillota_A;c__Clostridia;o__UMGS1883;f__UMGS1883;g__RGIG1927;s__,High,13
SGB_2538,T1900044779_TS20190245.MAGScoT_cleanbin_000005.fa,94.69,0.81,1675448,43246,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__QAKW01;g__RGIG9041;s__,High,10
SGB_2539,T1900044779_TS20190245.MAGScoT_cleanbin_000006.fa,97.85,1.27,1406171,46964,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__JAFUYI01;s__,High,2
SGB_254,T1900044552_TS20190018.MAGScoT_cleanbin_000030.fa,98.67,0.67,2064984,14998,d__Bacteria;p__Bacillota;c__Bacilli;o__ML615J-28;f__CAG-313;g__UBA1737;s__UBA1737 sp015059015,High,4
SGB_2540,T1900044779_TS20190245.MAGScoT_cleanbin_000024.fa,96.49,6.48,1877042,65930,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__,Medium,2
SGB_2541,T1900044779_TS20190245.MAGScoT_cleanbin_000031.fa,93.16,4.98,2853935,19992,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__SIG299;s__,High,2
SGB_2542,T1900044779_TS20190245.MAGScoT_cleanbin_000035.fa,93.83,1.99,2264484,21772,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__SZUA-448;s__,High,5
SGB_2543,T1900044779_TS20190245.MAGScoT_cleanbin_000068.fa,76.7,4.24,1479724,4134,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RGIG3926;s__,Medium,2
SGB_2544,T1900044780_TS20190246_bin.130.fa,96.16,1.34,1574023,32888,d__Bacteria;p__Bacillota_A;c__Clostridia;o__UMGS1883;f__UMGS1540;g__;s__,High,2
SGB_2545,T1900044780_TS20190246_bin.161.fa,88.92,7.04,2765133,6322,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__RUG563;s__,Medium,2
SGB_2546,T1900044780_TS20190246_bin.438.fa,93.97,3.91,1827059,33206,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__,High,2
SGB_2547,T1900044780_TS20190246_bin.471.fa,77.23,2.68,2428573,13252,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__,Medium,4
SGB_2548,T1900044780_TS20190246_bin.581.fa,97.32,0.34,2509109,34171,d__Bacteria;p__Bacillota_A;c__Clostridia;o__UMGS1810;f__UMGS1810;g__SIG435;s__,High,4
SGB_2549,T1900044780_TS20190246.MAGScoT_cleanbin_000020.fa,96.63,0,1808937,63981,d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__UBA1436;s__,High,7
SGB_255,T1900044552_TS20190018.MAGScoT_cleanbin_000035.fa,96.32,1.42,2274373,17917,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1865;s__,High,2
SGB_2550,T1900044780_TS20190246.MAGScoT_cleanbin_000027.fa,93.04,0.38,1303164,46086,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__HGM12713;s__,High,2
SGB_2551,T1900044780_TS20190246.MAGScoT_cleanbin_000045.fa,86.81,0,947804,52213,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rs-D84;f__Rs-D84;g__Enterousia;s__,Medium,25
SGB_2552,T1900044780_TS20190246.MAGScoT_cleanbin_000100.fa,70.62,0.22,1860151,4756,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__SIG653;s__,Medium,2
SGB_2553,T1900044780_TS20190246.MAGScoT_cleanbin_000103.fa,78.29,4.15,1495211,3888,d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UBA9506;g__UMGS755;s__,Medium,2
SGB_2554,T1900044780_TS20190246.MAGScoT_cleanbin_000144.fa,66.45,1.55,1253056,3309,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter;s__,Medium,3
SGB_2555,T1900044781_TS20190247_bin.216.fa,88.6,1.28,2158959,40561,d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Zag111;s__,Medium,4
SGB_2556,T1900044781_TS20190247_bin.21.fa,97.99,3.58,1539224,46026,d__Bacteria;p__Bacillota_A;c__Clostridia;o__RUG12999;f__RUG12999;g__RGIG7450;s__,High,8
SGB_2557,T1900044781_TS20190247.MAGScoT_cleanbin_000031.fa,91.2,2.08,2067868,22709,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__,High,2
SGB_2558,T1900044781_TS20190247.MAGScoT_cleanbin_000050.fa,81.47,3.66,937211,38456,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rs-D84;f__Rs-D84;g__Enterousia;s__Enterousia sp015062545,Medium,6
SGB_2559,T1900044781_TS20190247.MAGScoT_cleanbin_000053.fa,73.25,2.35,1278622,5096,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG4608;s__,Medium,2
SGB_256,T1900044552_TS20190018.MAGScoT_cleanbin_000046.fa,88.2,2.44,979544,11430,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__HGM11367;s__,Medium,2
SGB_2560,T1900044782_TS20190248_bin.104.fa,70.18,0,2356843,11556,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__SZUA-448;s__,Medium,3
SGB_2561,T1900044782_TS20190248_bin.169.fa,92.36,1.09,2390081,31758,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__,High,30
SGB_2562,T1900044782_TS20190248_bin.197.fa,93.55,0.03,1495314,166712,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-314;g__Fimimonas;s__Fimimonas sp017409765,High,32
SGB_2563,T1900044782_TS20190248_bin.206.fa,73.32,0.29,1286434,5887,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__RUG350;g__RGIG2224;s__,Medium,4
SGB_2564,T1900044782_TS20190248_bin.268.fa,93.28,3.69,1660797,34360,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__,High,4
SGB_2565,T1900044782_TS20190248_bin.271.fa,97.21,0.81,1990806,86893,d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UBA1381;g__UBA1738;s__,High,4
SGB_2566,T1900044782_TS20190248_bin.30.fa,95.98,0.57,2485798,107572,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3766;s__,High,8
SGB_2567,T1900044782_TS20190248_bin.312.fa,92,1.01,2219930,21149,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__UBA1752;s__,High,11
SGB_2568,T1900044782_TS20190248_bin.317.fa,74.43,0.71,1107948,8297,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__HGM11412;s__,Medium,3
SGB_2569,T1900044782_TS20190248_bin.327.fa,96.78,1.73,3213011,84437,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-194;s__CAG-194 sp017623815,High,5
SGB_257,T1900044552_TS20190018.MAGScoT_cleanbin_000068.fa,91.09,3.04,1774783,19350,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__,High,5
SGB_2570,T1900044782_TS20190248_bin.356.fa,91,1.34,2953591,44155,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-303;s__CAG-303 sp017935565,High,4
SGB_2571,T1900044782_TS20190248_bin.39.fa,87.29,4.19,2422379,6627,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__RGIG7114;s__,Medium,3
SGB_2572,T1900044782_TS20190248_bin.445.fa,73.35,2.25,711128,4383,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__HGM11367;s__,Medium,2
